district,arrival_date,avg_price,rainfall,month,year
Bangalore,01/01/2016,2000,,
Bangalore,02/01/2016,2000,,
Bangalore,04/01/2016,2000,,
Bangalore,05/01/2016,2000,,
Bangalore,06/01/2016,2000,,
Bangalore,07/01/2016,2000,,
Bangalore,08/01/2016,2000,,
Bangalore,11/01/2016,2000,,
Bangalore,12/01/2016,2000,,
Bangalore,13/01/2016,2000,,
Bangalore,14/01/2016,2000,,
Bangalore,16/01/2016,2000,,
Bangalore,18/01/2016,2000,,
Bangalore,19/01/2016,2000,,
Bangalore,20/01/2016,2000,,
Bangalore,21/01/2016,2000,,
Bangalore,22/01/2016,2000,,
Bangalore,23/01/2016,2000,,
Bangalore,25/01/2016,2000,,
Bangalore,01/02/2016,1950,,
Bangalore,05/02/2016,1950,,
Bangalore,08/02/2016,1950,,
Bangalore,09/02/2016,1950,,
Bangalore,12/02/2016,1950,,
Bangalore,15/02/2016,1975,,
Bangalore,16/02/2016,1975,,
Bangalore,18/02/2016,1975,,
Bangalore,19/02/2016,1975,,
Bangalore,20/02/2016,1975,,
Bangalore,22/02/2016,1975,,
Bangalore,23/02/2016,1975,,
Bangalore,24/02/2016,1950,,
Bangalore,25/02/2016,1950,,
Bangalore,26/02/2016,1950,,
Bangalore,27/02/2016,1950,,
Bangalore,29/02/2016,1950,,
Bangalore,01/03/2016,1950,,
Bangalore,02/03/2016,1950,,
Bangalore,03/03/2016,1950,,
Bangalore,04/03/2016,1950,,
Bangalore,05/03/2016,1950,,
Bangalore,08/03/2016,1950,,
Bangalore,09/03/2016,2000,,
Bangalore,10/03/2016,2000,,
Bangalore,11/03/2016,2025,,
Bangalore,14/03/2016,2025,,
Bangalore,15/03/2016,2025,,
Bangalore,16/03/2016,2025,,
Bangalore,17/03/2016,2025,,
Bangalore,18/03/2016,2025,,
Bangalore,19/03/2016,2025,,
Bangalore,21/03/2016,2025,,
Bangalore,22/03/2016,2000,,
Bangalore,23/03/2016,2000,,
Bangalore,24/03/2016,2000,,
Bangalore,26/03/2016,2000,,
Bangalore,28/03/2016,2000,,
Bangalore,29/03/2016,2000,,
Bangalore,30/03/2016,2000,,
Bangalore,31/03/2016,2000,,
Bangalore,01/04/2016,2000,,
Bangalore,02/04/2016,2000,,
Bangalore,04/04/2016,2000,,
Bangalore,05/04/2016,2000,,
Bangalore,06/04/2016,2000,,
Bangalore,11/04/2016,2000,,
Bangalore,12/04/2016,2000,,
Bangalore,13/04/2016,2000,,
Bangalore,15/04/2016,2000,,
Bangalore,16/04/2016,2000,,
Bangalore,18/04/2016,2000,,
Bangalore,21/04/2016,2000,,
Bangalore,22/04/2016,2150,,
Bangalore,23/04/2016,2150,,
Bangalore,25/04/2016,2150,,
Bangalore,26/04/2016,2150,,
Bangalore,27/04/2016,2150,,
Bangalore,28/04/2016,2150,,
Bangalore,29/04/2016,2150,,
Bangalore,02/05/2016,2150,,
Bangalore,04/05/2016,2150,,
Bangalore,05/05/2016,2150,,
Bangalore,06/05/2016,2150,,
Bangalore,07/05/2016,2150,,
Bangalore,10/05/2016,2150,,
Bangalore,11/05/2016,2150,,
Bangalore,12/05/2016,2150,,
Bangalore,13/05/2016,2150,,
Bangalore,16/05/2016,2150,,
Bangalore,17/05/2016,2150,,
Bangalore,18/05/2016,2150,,
Bangalore,19/05/2016,2150,,
Bangalore,20/05/2016,2150,,
Bangalore,21/05/2016,2150,,
Bangalore,23/05/2016,2150,,
Bangalore,24/05/2016,2150,,
Bangalore,25/05/2016,2125,,
Bangalore,26/05/2016,2125,,
Bangalore,27/05/2016,2125,,
Bangalore,28/05/2016,2125,,
Bangalore,30/05/2016,2125,,
Bangalore,31/05/2016,2150,,
Bangalore,01/06/2016,2125,,
Bangalore,02/06/2016,2125,,
Bangalore,03/06/2016,2150,,
Bangalore,04/06/2016,2150,,
Bangalore,06/06/2016,2150,,
Bangalore,07/06/2016,2150,,
Bangalore,08/06/2016,2150,,
Bangalore,09/06/2016,2150,,
Bangalore,10/06/2016,2150,,
Bangalore,13/06/2016,2150,,
Bangalore,14/06/2016,2150,,
Bangalore,15/06/2016,2150,,
Bangalore,16/06/2016,2150,,
Bangalore,17/06/2016,2150,,
Bangalore,18/06/2016,2100,,
Bangalore,20/06/2016,2100,,
Bangalore,22/06/2016,2100,,
Bangalore,23/06/2016,2100,,
Bangalore,24/06/2016,2050,,
Bangalore,25/06/2016,2050,,
Bangalore,27/06/2016,2050,,
Bangalore,28/06/2016,2000,,
Bangalore,29/06/2016,2000,,
Bangalore,30/06/2016,2000,,
Bangalore,01/07/2016,2000,,
Bangalore,02/07/2016,2000,,
Bangalore,04/07/2016,2000,,
Bangalore,05/07/2016,2050,,
Bangalore,06/07/2016,2050,,
Bangalore,08/07/2016,2050,,
Bangalore,11/07/2016,2050,,
Bangalore,12/07/2016,2050,,
Bangalore,13/07/2016,2050,,
Bangalore,14/07/2016,2050,,
Bangalore,15/07/2016,2050,,
Bangalore,16/07/2016,2050,,
Bangalore,18/07/2016,2050,,
Bangalore,19/07/2016,2050,,
Bangalore,20/07/2016,2050,,
Bangalore,21/07/2016,2050,,
