district,avg_price,rainfall,month,year
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,2.9,11,3
1,2350,2.9,11,3
1,2350,2.9,11,3
1,2350,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,3000,2.9,11,3
1,3000,2.9,11,3
1,3000,2.9,11,3
1,3000,2.9,11,3
1,3000,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2700,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,3100,73.3,12,3
1,3100,73.3,12,3
1,3100,73.3,12,3
1,3100,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3450,73.3,12,3
1,3450,73.3,12,3
1,3450,73.3,12,3
1,3600,73.3,12,3
1,2350,73.3,12,3
1,1450,31.7,10,3
1,1450,4.9,1,3
1,1450,4.9,1,3
1,1450,4.9,1,3
1,1500,4.9,1,3
1,1500,0.0,2,3
1,1600,0.0,2,3
1,1400,18.2,3,3
1,1500,18.2,3,3
1,1600,164.0,6,3
1,1600,187.9,7,3
1,1700,187.9,7,3
1,1600,187.9,7,3
1,1600,45.1,8,3
1,1600,45.1,8,3
1,1600,45.1,8,3
1,1600,48.1,9,3
1,1700,48.1,9,3
1,1700,48.1,9,3
1,1550,31.7,10,3
1,1620,0.0,2,3
1,1620,0.0,2,3
1,1650,0.0,2,3
1,1500,0.0,2,3
1,1650,18.2,3,3
1,1650,18.2,3,3
1,1650,18.2,3,3
1,1580,18.2,3,3
1,1650,18.2,3,3
1,1650,18.2,3,3
1,1630,18.2,3,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,1620,6.2,4,3
1,1900,6.2,4,3
1,2100,6.2,4,3
1,1625,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,1650,132.3,5,3
1,2100,132.3,5,3
1,1650,132.3,5,3
1,2100,132.3,5,3
1,1650,132.3,5,3
1,2100,132.3,5,3
1,2100,132.3,5,3
1,2100,132.3,5,3
1,1200,132.3,5,3
1,1625,164.0,6,3
1,2400,164.0,6,3
1,1550,2.9,11,3
1,1300,18.2,3,3
1,1400,187.9,7,3
1,1500,4.9,1,3
1,1600,4.9,1,3
1,1900,4.9,1,3
1,4900,0.0,2,3
1,1900,0.0,2,3
1,1800,18.2,3,3
1,1900,18.2,3,3
1,1700,18.2,3,3
1,2050,18.2,3,3
1,1900,18.2,3,3
1,1900,6.2,4,3
1,1900,6.2,4,3
1,2000,132.3,5,3
1,1800,132.3,5,3
1,1800,132.3,5,3
1,1900,132.3,5,3
1,1900,164.0,6,3
1,1700,164.0,6,3
1,1900,164.0,6,3
1,1800,164.0,6,3
1,1900,187.9,7,3
1,1600,187.9,7,3
1,1800,187.9,7,3
1,2000,187.9,7,3
1,1700,187.9,7,3
1,1900,45.1,8,3
1,1700,45.1,8,3
1,1700,45.1,8,3
1,1700,45.1,8,3
1,1700,45.1,8,3
1,1800,48.1,9,3
1,1700,48.1,9,3
1,1900,48.1,9,3
1,1600,48.1,9,3
1,2100,48.1,9,3
1,1900,31.7,10,3
1,1800,31.7,10,3
1,1900,31.7,10,3
1,2000,31.7,10,3
1,2150,31.7,10,3
1,2300,31.7,10,3
1,2700,2.9,11,3
1,2500,2.9,11,3
1,2800,73.3,12,3
1,2400,73.3,12,3
1,2800,73.3,12,3
1,2700,73.3,12,3
3,1627,4.6,12,3
3,1056,9.4,1,3
3,1068,9.4,1,3
3,1580,0.0,2,3
3,1561,0.0,3,3
3,1136,0.0,3,3
3,1662,0.0,3,3
3,1386,4.2,4,3
3,700,4.2,4,3
3,1350,67.9,5,3
3,1470,4.2,4,3
3,1600,68.4,7,3
3,2100,11.4,10,3
3,1900,11.4,10,3
3,1250,4.6,12,3
3,1600,9.4,1,3
3,1400,0.0,2,3
3,1400,4.2,4,3
3,1900,68.4,7,3
3,2060,4.2,11,3
3,1400,4.6,12,3
3,1400,68.4,7,3
3,1463,24.7,8,3
3,1542,9.4,1,3
3,1505,9.4,1,3
3,1551,9.4,1,3
3,1560,9.4,1,3
3,1440,9.4,1,3
3,1500,9.4,1,3
3,1639,9.4,1,3
3,1724,0.0,2,3
3,1696,0.0,2,3
3,1718,0.0,2,3
3,1783,0.0,2,3
3,1755,0.0,2,3
3,1789,0.0,3,3
3,1301,0.0,3,3
3,1601,0.0,3,3
3,1354,4.2,4,3
3,1400,47.9,9,3
3,1506,11.4,10,3
3,1450,11.4,10,3
3,1780,11.4,10,3
3,1698,4.6,12,3
3,1782,4.6,12,3
3,1700,4.6,12,3
3,1750,4.6,12,3
3,1639,4.6,12,3
3,1921,4.6,12,3
3,1976,4.6,12,3
3,1909,4.6,12,3
3,1550,4.6,12,3
4,1600,23.9,12,3
4,1600,2.2,3,3
4,1200,102.5,5,3
4,1200,67.2,7,3
4,1300,67.2,7,3
4,1350,10.4,8,3
4,1250,10.4,8,3
4,1200,10.4,8,3
4,1500,20.2,9,3
4,1400,20.2,9,3
4,1500,20.2,9,3
4,1500,13.0,10,3
4,1300,3.9,11,3
4,2100,0.9,2,3
4,1250,0.9,2,3
4,1300,0.9,2,3
4,1700,2.2,3,3
4,1350,8.2,4,3
4,2122,8.2,4,3
4,1800,8.2,4,3
4,1750,8.2,4,3
4,1800,102.5,5,3
4,1600,102.5,5,3
4,1500,62.9,6,3
4,1500,67.2,7,3
4,1500,67.2,7,3
4,1500,10.4,8,3
4,1500,10.4,8,3
4,1500,10.4,8,3
4,1800,13.0,10,3
4,2000,13.0,10,3
4,1500,3.9,11,3
4,2800,3.9,11,3
4,1570,23.9,12,3
4,1700,5.5,1,3
4,1100,5.5,1,3
4,1900,102.5,5,3
4,1400,62.9,6,3
4,1600,10.4,8,3
4,1400,13.0,10,3
4,1400,13.0,10,3
4,2800,3.9,11,3
4,1700,3.9,11,3
5,1650,13.4,11,3
5,1650,0.7,1,3
5,1650,0.7,1,3
5,1650,0.7,1,3
5,1650,0.7,1,3
5,1650,0.7,1,3
5,1650,0.7,1,3
5,1650,0.7,1,3
5,1650,0.7,1,3
5,1650,0.7,1,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1325,1.3,2,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1650,1.3,2,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1500,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,6.5,3,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,2300,15.6,4,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,1650,15.6,4,3
5,1660,94.1,5,3
5,1650,94.1,5,3
5,1660,94.1,5,3
5,1650,94.1,5,3
5,1650,94.1,5,3
5,1650,313.9,6,3
5,1650,313.9,6,3
5,1650,313.9,6,3
5,1650,313.9,6,3
5,1650,313.9,6,3
5,1650,313.9,6,3
5,1650,313.9,6,3
5,1650,402.6,7,3
5,1650,402.6,7,3
5,1650,402.6,7,3
5,1650,402.6,7,3
5,1650,402.6,7,3
5,1650,402.6,7,3
5,1650,402.6,7,3
5,1650,243.5,8,3
5,1725,243.5,8,3
5,1650,243.5,8,3
5,1725,243.5,8,3
5,1650,243.5,8,3
5,1725,106.3,9,3
5,1720,106.3,9,3
5,1500,23.5,10,3
5,1200,0.7,1,3
5,1500,1.3,2,3
5,1400,6.5,3,3
5,1342,94.1,5,3
5,1400,313.9,6,3
5,1350,313.9,6,3
5,1400,313.9,6,3
5,1300,313.9,6,3
5,1300,313.9,6,3
5,1300,313.9,6,3
5,1300,402.6,7,3
5,1238,402.6,7,3
5,1200,402.6,7,3
5,1500,402.6,7,3
5,1300,402.6,7,3
5,1227,243.5,8,3
5,1300,243.5,8,3
5,1300,243.5,8,3
5,1238,243.5,8,3
5,1250,243.5,8,3
5,1300,243.5,8,3
5,1500,243.5,8,3
5,1400,243.5,8,3
5,1300,243.5,8,3
5,1376,243.5,8,3
5,1300,243.5,8,3
5,1300,243.5,8,3
5,1300,106.3,9,3
5,1300,106.3,9,3
5,1222,106.3,9,3
5,1200,106.3,9,3
5,1300,106.3,9,3
5,1200,106.3,9,3
5,1360,106.3,9,3
5,1380,106.3,9,3
5,1350,106.3,9,3
5,1400,23.5,10,3
5,1500,23.5,10,3
5,1366,23.5,10,3
5,1200,23.5,10,3
5,1200,23.5,10,3
5,1500,23.5,10,3
5,1650,23.5,10,3
5,1600,13.4,11,3
5,1500,13.4,11,3
5,1624,13.4,11,3
5,1492,13.4,11,3
5,2000,13.4,11,3
5,2600,13.4,11,3
5,2200,13.4,11,3
5,2200,20.1,12,3
5,1800,20.1,12,3
5,2500,20.1,12,3
5,2384,20.1,12,3
5,2200,20.1,12,3
5,1800,20.1,12,3
5,2686,20.1,12,3
5,2415,20.1,12,3
5,2000,20.1,12,3
5,1850,20.1,12,3
5,1525,20.1,12,3
5,1500,0.7,1,3
5,1425,0.7,1,3
5,1425,0.7,1,3
5,1650,1.3,2,3
5,1200,1.3,2,3
5,1660,1.3,2,3
5,1800,1.3,2,3
5,1400,1.3,2,3
5,1750,1.3,2,3
5,1800,1.3,2,3
5,1500,1.3,2,3
5,1400,1.3,2,3
5,1950,6.5,3,3
5,1800,6.5,3,3
5,1950,15.6,4,3
5,1950,15.6,4,3
5,2300,15.6,4,3
5,1950,15.6,4,3
5,1900,15.6,4,3
5,1700,94.1,5,3
5,1800,94.1,5,3
5,1950,94.1,5,3
5,1900,94.1,5,3
5,1900,94.1,5,3
5,2000,94.1,5,3
5,2000,313.9,6,3
5,1750,313.9,6,3
5,1400,313.9,6,3
5,1450,402.6,7,3
5,1500,402.6,7,3
5,1700,402.6,7,3
5,1565,402.6,7,3
5,1565,402.6,7,3
5,1565,402.6,7,3
5,1565,402.6,7,3
5,1585,402.6,7,3
5,1700,402.6,7,3
5,1650,243.5,8,3
5,1600,243.5,8,3
5,1500,243.5,8,3
5,1450,243.5,8,3
5,1460,106.3,9,3
5,1700,106.3,9,3
5,1400,106.3,9,3
5,1800,106.3,9,3
5,1950,106.3,9,3
5,1400,106.3,9,3
5,1700,106.3,9,3
5,1600,23.5,10,3
5,1500,23.5,10,3
5,1650,23.5,10,3
5,2100,23.5,10,3
5,2200,23.5,10,3
5,1700,23.5,10,3
5,2780,23.5,10,3
5,2900,23.5,10,3
5,3000,13.4,11,3
5,2800,13.4,11,3
5,2800,13.4,11,3
5,2250,13.4,11,3
5,1500,20.1,12,3
5,1840,0.7,1,3
5,1455,0.7,1,3
5,1666,0.7,1,3
5,1366,0.7,1,3
5,1438,0.7,1,3
5,1502,1.3,2,3
5,1712,1.3,2,3
5,1942,1.3,2,3
5,2000,1.3,2,3
5,2000,6.5,3,3
5,2000,6.5,3,3
5,1950,6.5,3,3
5,1652,6.5,3,3
5,1601,15.6,4,3
5,1667,15.6,4,3
5,1653,94.1,5,3
5,1650,94.1,5,3
5,2040,94.1,5,3
5,1440,313.9,6,3
5,1200,313.9,6,3
5,1523,313.9,6,3
5,10000,313.9,6,3
5,1550,313.9,6,3
5,1307,313.9,6,3
5,1600,402.6,7,3
5,1267,402.6,7,3
5,1600,402.6,7,3
5,1403,402.6,7,3
5,1427,402.6,7,3
5,1200,243.5,8,3
5,1600,243.5,8,3
5,1600,243.5,8,3
5,1600,243.5,8,3
5,1600,243.5,8,3
5,1600,106.3,9,3
5,1600,106.3,9,3
5,1600,106.3,9,3
5,1600,106.3,9,3
5,1600,106.3,9,3
5,1800,23.5,10,3
5,2000,23.5,10,3
5,2105,13.4,11,3
5,1600,13.4,11,3
5,2900,13.4,11,3
5,1500,13.4,11,3
5,1957,13.4,11,3
5,2000,20.1,12,3
5,2166,20.1,12,3
5,2000,20.1,12,3
6,1350,15.5,12,3
6,2450,81.5,7,3
6,2475,15.5,12,3
6,1978,15.5,12,3
6,2000,15.5,12,3
6,2000,15.5,12,3
6,2137,15.5,12,3
6,2026,15.5,12,3
6,1400,15.5,12,3
6,1400,0.9,1,3
6,1350,0.9,1,3
6,1650,0.9,1,3
6,1300,0.9,1,3
6,1400,0.9,1,3
6,1300,0.9,1,3
6,1400,0.0,2,3
6,1350,0.0,2,3
6,1500,0.0,2,3
6,1500,0.8,3,3
6,1500,0.8,3,3
6,1600,0.8,3,3
6,1400,0.8,3,3
6,1500,3.4,4,3
6,1500,3.4,4,3
6,1500,65.8,5,3
6,1400,65.8,5,3
6,1400,78.5,6,3
6,1400,78.5,6,3
6,1500,81.5,7,3
6,1400,81.5,7,3
6,1400,8.3,8,3
6,1500,48.8,9,3
6,1500,48.8,9,3
6,1700,48.8,9,3
6,1750,18.1,10,3
6,2000,18.1,10,3
6,2000,0.2,11,3
6,2000,0.2,11,3
6,2300,0.2,11,3
6,2300,0.2,11,3
6,2100,0.2,11,3
6,2200,0.2,11,3
6,2500,15.5,12,3
6,2500,15.5,12,3
6,2100,15.5,12,3
6,2100,15.5,12,3
6,2250,15.5,12,3
6,2700,15.5,12,3
6,2550,15.5,12,3
6,2200,15.5,12,3
6,2200,15.5,12,3
6,2400,15.5,12,3
6,2450,15.5,12,3
7,1750,7.2,12,3
7,1750,0.4,1,3
7,1750,0.4,1,3
7,1850,0.4,1,3
7,1750,76.5,5,3
7,1750,76.5,5,3
7,1750,147.6,6,3
7,1750,147.6,6,3
7,1850,147.6,6,3
7,2050,15.7,10,3
7,2050,0.0,11,3
7,2150,0.0,11,3
7,2100,0.0,11,3
7,1900,7.2,12,3
7,1950,7.2,12,3
7,2150,7.2,12,3
7,2200,7.2,12,3
7,2300,7.2,12,3
7,1528,7.2,12,3
7,1650,0.0,3,3
7,1564,0.4,4,3
7,1557,0.4,4,3
7,1320,0.4,4,3
7,1680,0.4,4,3
7,1670,0.4,4,3
7,1723,0.4,4,3
7,1340,76.5,5,3
7,1751,76.5,5,3
7,1713,76.5,5,3
7,1604,76.5,5,3
7,1460,76.5,5,3
7,1600,147.6,6,3
7,1655,147.6,6,3
7,1654,147.6,6,3
7,1650,147.6,6,3
7,1380,147.6,6,3
7,1446,147.6,6,3
7,1460,126.2,7,3
7,1766,126.2,7,3
7,1654,126.2,7,3
7,1627,35.1,8,3
7,1620,35.1,8,3
7,1459,35.1,8,3
7,1608,35.1,8,3
7,1710,35.1,8,3
7,1532,85.4,9,3
7,1446,85.4,9,3
7,1869,85.4,9,3
7,1686,15.7,10,3
7,2400,15.7,10,3
7,2040,15.7,10,3
7,1940,15.7,10,3
7,2200,15.7,10,3
7,2106,15.7,10,3
7,1450,15.7,10,3
7,1890,0.0,11,3
7,2300,0.0,11,3
7,1738,0.0,11,3
7,2286,0.0,11,3
7,2365,0.0,11,3
7,1650,0.0,11,3
7,2320,0.0,11,3
7,2416,0.0,11,3
7,2400,0.0,11,3
7,2250,0.0,11,3
7,2303,7.2,12,3
7,2104,7.2,12,3
7,2356,7.2,12,3
7,2000,7.2,12,3
7,1900,0.4,4,3
7,1600,76.5,5,3
7,1400,147.6,6,3
7,1250,126.2,7,3
7,1363,35.1,8,3
7,1400,85.4,9,3
7,1400,15.7,10,3
7,1725,15.7,10,3
7,1400,15.7,10,3
7,2150,0.0,11,3
7,2271,0.0,11,3
7,2000,0.0,11,3
8,1326,0.3,12,3
9,1161,71.6,7,3
9,1061,44.0,8,3
9,1000,77.0,9,3
9,1338,3.2,10,3
9,1511,4.1,12,3
9,2300,4.1,12,3
10,1600,62.6,8,3
10,1400,1.7,2,3
10,1400,1.7,2,3
10,1400,0.5,3,3
10,1500,0.5,3,3
10,1500,0.5,3,3
10,1500,0.5,3,3
10,1400,0.5,3,3
10,1600,147.6,6,3
10,1390,143.3,7,3
10,1400,143.3,7,3
10,1400,143.3,7,3
10,1500,143.3,7,3
10,1500,62.6,8,3
10,2000,62.6,8,3
10,1800,17.5,11,3
10,1575,17.5,11,3
10,1545,1.1,1,3
10,1585,1.1,1,3
10,1300,1.1,1,3
10,1570,1.1,1,3
10,1550,1.1,1,3
10,1400,1.1,1,3
10,1535,1.1,1,3
10,1300,1.1,1,3
10,1450,1.1,1,3
10,1460,1.1,1,3
10,1350,1.1,1,3
10,1510,1.1,1,3
10,1400,1.1,1,3
10,1720,1.1,1,3
10,1785,1.7,2,3
10,1350,1.7,2,3
10,1640,1.7,2,3
10,1800,1.7,2,3
10,1675,1.7,2,3
10,1500,1.7,2,3
10,1350,1.7,2,3
10,1600,1.7,2,3
10,1550,1.7,2,3
10,1500,1.7,2,3
10,1875,1.7,2,3
10,1200,1.7,2,3
10,1786,0.5,3,3
10,1300,0.5,3,3
10,1465,0.5,3,3
10,1400,32.1,4,3
10,1450,32.1,4,3
10,1400,32.1,4,3
10,1410,32.1,4,3
10,1700,32.1,4,3
10,1411,32.1,4,3
10,1530,32.1,4,3
10,1800,32.1,4,3
10,1570,32.1,4,3
10,1560,32.1,4,3
10,1660,32.1,4,3
10,1800,32.1,4,3
10,1580,84.0,5,3
10,1800,84.0,5,3
10,1500,84.0,5,3
10,1680,84.0,5,3
10,1725,84.0,5,3
10,1630,84.0,5,3
10,1720,84.0,5,3
10,1400,84.0,5,3
10,1715,84.0,5,3
10,1650,84.0,5,3
10,1735,84.0,5,3
10,1650,84.0,5,3
10,1512,84.0,5,3
10,1570,84.0,5,3
10,1767,84.0,5,3
10,1627,147.6,6,3
10,1500,147.6,6,3
10,1500,147.6,6,3
10,1700,147.6,6,3
10,1390,147.6,6,3
10,1500,147.6,6,3
10,1450,147.6,6,3
10,1765,147.6,6,3
10,1427,147.6,6,3
10,1763,147.6,6,3
10,1400,147.6,6,3
10,1300,147.6,6,3
10,1300,147.6,6,3
10,1300,147.6,6,3
10,1580,147.6,6,3
10,1350,147.6,6,3
10,1420,147.6,6,3
10,1350,147.6,6,3
10,1409,147.6,6,3
10,1360,143.3,7,3
10,1500,143.3,7,3
10,1731,143.3,7,3
10,1350,143.3,7,3
10,1750,143.3,7,3
10,1370,143.3,7,3
10,1739,143.3,7,3
10,1780,143.3,7,3
10,1400,143.3,7,3
10,1400,143.3,7,3
10,1734,143.3,7,3
10,1600,143.3,7,3
10,1739,143.3,7,3
10,1645,143.3,7,3
10,1740,143.3,7,3
10,1741,62.6,8,3
10,1508,62.6,8,3
10,1376,62.6,8,3
10,1400,62.6,8,3
10,1651,62.6,8,3
10,1325,62.6,8,3
10,1355,62.6,8,3
10,1400,62.6,8,3
10,1450,62.6,8,3
10,2000,62.6,8,3
10,1754,62.6,8,3
10,1370,62.6,8,3
10,1400,62.6,8,3
10,1734,62.6,8,3
10,1340,62.6,8,3
10,1360,62.6,8,3
10,1400,62.6,8,3
10,1745,62.6,8,3
10,1350,62.6,8,3
10,1400,62.6,8,3
10,1500,45.4,9,3
10,1400,45.4,9,3
10,1400,45.4,9,3
10,1540,45.4,9,3
10,1640,45.4,9,3
10,1640,45.4,9,3
10,1640,45.4,9,3
10,1350,45.4,9,3
10,1500,45.4,9,3
10,1500,45.4,9,3
10,1540,45.4,9,3
10,1400,13.6,10,3
10,1900,13.6,10,3
10,1630,13.6,10,3
10,1700,13.6,10,3
10,1850,13.6,10,3
10,1900,13.6,10,3
10,1900,13.6,10,3
10,2000,13.6,10,3
10,2600,13.6,10,3
10,2887,17.5,11,3
10,2892,17.5,11,3
10,2119,17.5,11,3
10,2100,17.5,11,3
10,2465,17.5,11,3
10,2460,17.5,11,3
10,2740,17.5,11,3
10,2720,17.5,11,3
10,2450,17.5,11,3
10,2460,17.5,11,3
10,2400,17.5,11,3
10,2459,17.5,11,3
10,2700,30.9,12,3
10,2700,30.9,12,3
10,2300,30.9,12,3
10,2350,30.9,12,3
10,2950,30.9,12,3
10,2300,30.9,12,3
10,2934,30.9,12,3
10,3000,30.9,12,3
10,2267,30.9,12,3
10,2300,30.9,12,3
10,2300,30.9,12,3
10,1600,30.9,12,3
10,1600,1.1,1,3
10,1500,1.1,1,3
10,1600,1.1,1,3
10,1300,1.1,1,3
10,1300,1.1,1,3
10,1400,1.1,1,3
10,2000,1.7,2,3
10,1400,1.7,2,3
10,1400,84.0,5,3
10,1300,147.6,6,3
10,1400,147.6,6,3
10,1300,143.3,7,3
10,1400,143.3,7,3
10,1300,143.3,7,3
10,1570,143.3,7,3
10,1800,62.6,8,3
10,1400,45.4,9,3
10,1300,45.4,9,3
10,2200,13.6,10,3
10,2420,13.6,10,3
10,2350,17.5,11,3
10,2350,30.9,12,3
10,2350,30.9,12,3
10,2000,30.9,12,3
10,2000,30.9,12,3
10,1800,30.9,12,3
10,1650,30.9,12,3
10,1650,1.1,1,3
10,1650,1.1,1,3
10,1500,1.1,1,3
10,1580,1.1,1,3
10,1500,1.1,1,3
10,1500,1.1,1,3
10,1600,1.1,1,3
10,1500,1.1,1,3
10,1600,1.1,1,3
10,1600,1.7,2,3
10,1400,1.7,2,3
10,1600,0.5,3,3
10,1700,0.5,3,3
10,1400,0.5,3,3
10,1500,32.1,4,3
10,1500,32.1,4,3
10,1400,84.0,5,3
10,1480,84.0,5,3
10,1370,84.0,5,3
10,1375,147.6,6,3
10,1450,147.6,6,3
10,1280,147.6,6,3
10,1280,143.3,7,3
10,1500,62.6,8,3
