district,Avg price,rainfall,month,year
7,1525,7.6,3,1
7,1410,81.2,4,1
7,1535,81.2,4,1
7,1600,81.2,4,1
7,1570,81.2,4,1
7,1900,81.2,4,1
7,1520,81.2,4,1
7,1525,120.0,5,1
7,1480,120.0,5,1
7,1550,120.0,5,1
7,1450,120.0,5,1
7,1360,66.2,6,1
7,1600,66.2,6,1
7,1625,66.2,6,1
7,1650,66.2,6,1
7,1410,141.2,7,1
7,1410,141.2,7,1
7,1410,141.2,7,1
7,1420,141.2,7,1
7,1535,141.2,7,1
7,1540,141.2,7,1
7,1425,141.2,7,1
7,1475,216.4,8,1
7,1475,216.4,8,1
7,1410,216.4,8,1
7,1415,216.4,8,1
7,1580,216.4,8,1
7,1400,216.4,8,1
7,1405,216.4,8,1
7,1420,216.4,8,1
7,1911,109.2,9,1
7,1540,109.2,9,1
7,1255,109.2,9,1
7,1220,109.2,9,1
7,1000,109.2,9,1
7,1440,109.2,9,1
7,1450,169.4,10,1
7,1550,169.4,10,1
7,1233,169.4,10,1
7,1360,169.4,10,1
7,1420,0.6,2,1
7,1320,7.6,3,1
7,1300,7.6,3,1
7,1380,216.4,8,1
7,1315,109.2,9,1
8,1109,113.2,9,1
8,1259,5.9,2,1
8,800,166.1,5,1
9,804,68.4,9,1
9,941,68.4,9,1
9,704,99.0,10,1
9,811,99.0,10,1
10,1500,9.4,11,1
10,1500,0.0,1,1
10,1555,0.0,1,1
10,1512,0.0,1,1
10,1580,0.0,1,1
10,1450,0.0,1,1
10,1455,0.0,1,1
10,1450,0.0,1,1
10,1400,0.0,1,1
10,1455,0.0,1,1
10,1410,0.0,1,1
10,1340,0.0,1,1
10,1300,0.0,1,1
10,1360,0.0,1,1
10,1357,0.0,1,1
10,1360,0.0,1,1
10,1350,0.0,1,1
10,1400,0.0,1,1
10,1350,0.0,1,1
10,1350,0.3,2,1
10,1400,0.3,2,1
10,1400,0.3,2,1
10,1350,0.3,2,1
10,1360,0.3,2,1
10,1540,0.3,2,1
10,1390,0.3,2,1
10,1350,0.3,2,1
10,1380,0.3,2,1
10,1280,0.3,2,1
10,1560,0.3,2,1
10,1400,0.3,2,1
10,1455,0.3,2,1
10,1450,0.3,2,1
10,1500,0.3,2,1
10,1610,14.2,3,1
10,2060,14.2,3,1
10,1480,14.2,3,1
10,1610,14.2,3,1
10,1410,14.2,3,1
10,1870,14.2,3,1
10,1500,14.2,3,1
10,1400,14.2,3,1
10,1460,14.2,3,1
10,1560,14.2,3,1
10,1450,14.2,3,1
10,1560,14.2,3,1
10,1500,14.2,3,1
10,1430,14.2,3,1
10,1500,14.2,3,1
10,1560,14.2,3,1
10,1450,78.1,4,1
10,1500,78.1,4,1
10,1450,78.1,4,1
10,1550,78.1,4,1
10,1510,78.1,4,1
10,1400,78.1,4,1
10,1400,78.1,4,1
10,1650,78.1,4,1
10,1300,78.1,4,1
10,1490,78.1,4,1
10,1607,78.1,4,1
10,1450,78.1,4,1
10,1600,78.1,4,1
10,1450,78.1,4,1
10,1400,78.1,4,1
10,1430,78.1,4,1
10,1360,148.5,5,1
10,1455,148.5,5,1
10,1380,148.5,5,1
10,1611,148.5,5,1
10,1430,148.5,5,1
10,1350,148.5,5,1
10,1390,148.5,5,1
10,1552,148.5,5,1
10,1350,148.5,5,1
10,1500,148.5,5,1
10,1290,148.5,5,1
10,1300,148.5,5,1
10,1390,148.5,5,1
10,1527,148.5,5,1
10,1537,148.5,5,1
10,1400,148.5,5,1
10,1390,148.5,5,1
10,1300,148.5,5,1
10,1290,148.5,5,1
10,1541,148.5,5,1
10,1470,148.5,5,1
10,1529,148.5,5,1
10,1350,70.4,6,1
10,1350,70.4,6,1
10,1400,70.4,6,1
10,1300,70.4,6,1
10,1460,70.4,6,1
10,1300,70.4,6,1
10,1400,70.4,6,1
10,1400,70.4,6,1
10,1400,70.4,6,1
10,1300,70.4,6,1
10,1300,70.4,6,1
10,1350,70.4,6,1
10,1466,70.4,6,1
10,2050,70.4,6,1
10,1300,70.4,6,1
10,1530,70.4,6,1
10,1450,220.5,7,1
10,1440,220.5,7,1
10,1320,220.5,7,1
10,1400,220.5,7,1
10,1500,220.5,7,1
10,1400,220.5,7,1
10,1445,220.5,7,1
10,1400,220.5,7,1
10,1380,220.5,7,1
10,1360,220.5,7,1
10,1460,220.5,7,1
10,1300,220.5,7,1
10,1360,220.5,7,1
10,1498,220.5,7,1
10,1400,220.5,7,1
10,1450,220.5,7,1
10,2000,220.5,7,1
10,1550,220.5,7,1
10,1490,160.9,8,1
10,1400,160.9,8,1
10,1300,160.9,8,1
10,1500,160.9,8,1
10,1400,160.9,8,1
10,1580,160.9,8,1
10,1500,160.9,8,1
10,1540,160.9,8,1
10,1380,160.9,8,1
10,1400,160.9,8,1
10,1553,160.9,8,1
10,1475,160.9,8,1
10,1460,160.9,8,1
10,1470,160.9,8,1
10,1520,160.9,8,1
10,1500,160.9,8,1
10,1500,160.9,8,1
10,1523,195.0,9,1
10,1400,195.0,9,1
10,1400,195.0,9,1
10,1430,195.0,9,1
10,1400,195.0,9,1
10,1400,195.0,9,1
10,1370,195.0,9,1
10,1410,195.0,9,1
10,1380,195.0,9,1
10,1400,195.0,9,1
10,1370,195.0,9,1
10,1380,195.0,9,1
10,1380,195.0,9,1
10,1615,195.0,9,1
10,1340,195.0,9,1
10,1474,195.0,9,1
10,1320,195.0,9,1
10,1430,137.2,10,1
10,1210,137.2,10,1
10,1350,137.2,10,1
10,1290,137.2,10,1
10,1400,137.2,10,1
10,1443,137.2,10,1
10,1300,137.2,10,1
10,1300,137.2,10,1
10,1200,137.2,10,1
10,1392,137.2,10,1
10,1395,137.2,10,1
10,1100,137.2,10,1
10,1200,9.4,11,1
10,1100,9.4,11,1
10,1100,9.4,11,1
10,1100,9.4,11,1
10,1120,9.4,11,1
10,1308,9.4,11,1
10,1200,9.4,11,1
10,1240,9.4,11,1
10,1200,9.4,11,1
10,1100,9.4,11,1
10,1300,9.4,11,1
10,1300,0.3,2,1
10,1300,0.3,2,1
10,1300,14.2,3,1
10,1400,14.2,3,1
10,1300,78.1,4,1
10,1300,148.5,5,1
10,1300,148.5,5,1
10,1400,148.5,5,1
10,1400,70.4,6,1
10,1300,70.4,6,1
10,1300,70.4,6,1
10,1300,220.5,7,1
10,1300,220.5,7,1
10,1300,195.0,9,1
10,1300,195.0,9,1
10,1500,195.0,9,1
10,1400,195.0,9,1
10,1500,195.0,9,1
10,1650,195.0,9,1
10,1400,137.2,10,1
10,1300,137.2,10,1
10,1350,137.2,10,1
10,1300,137.2,10,1
10,1100,9.4,11,1
10,1500,9.4,11,1
10,1400,0.0,1,1
10,1500,0.0,1,1
10,1400,0.0,1,1
10,1400,0.0,1,1
10,1500,0.3,2,1
10,1533,0.3,2,1
10,1500,0.3,2,1
10,1500,0.3,2,1
10,1400,0.3,2,1
