year,price
0,3250.2619802951817
1,3251.0432630777364
2,3181.7886791229253
3,3148.960459232331
4,3176.076996326447
5,3163.3976042270665
6,3178.0983537435536
7,3203.337359428406
8,3218.2321131229405
9,3228.6259412765507
10,3235.922265052796
11,3208.044517040253
12,3143.3719575405125
13,3159.95676368475
14,3192.9680287837987
15,3211.4851057529454
16,3224.218446016312
17,3233.031558990479
18,3239.1834735870366
19,3160.5504304170613
20,3492.386969923973
21,3383.120554685593
22,3322.0935046672826
23,3304.657000303269
24,3291.841539740563
25,3282.7306568622594
26,3275.869566202164
27,3270.4878032207494
28,3266.1546051502232
29,3215.6890332698827
30,3164.9324297904973
31,3181.389603018761
32,3206.3458591699605
33,3220.0950860977177
34,3229.462611675263
35,3235.9400123357777
36,3240.504997968674
37,3268.9100667834286
38,3271.609234809876
39,3263.1877243518834
40,3197.804149985314
41,3196.049708127976
42,3185.7563436031346
43,3195.663961768151
44,3215.3200387954716
45,3147.1516690254216
46,3155.83894699812
47,3139.2185598611836
48,3157.2937995195393
49,3189.732122421265
50,3209.0018719434743
51,3222.4419295787816
52,3297.757481038571
53,3291.6147559881215
54,3269.269901514054
55,3265.8010900020604
56,3262.2499793767934
57,3259.730446338654
58,3257.813829183579
59,3293.812301754952
60,3330.8117210865025
61,3354.1705876588826
62,3370.3125238418584
63,3381.471407413483
64,3389.160987734795
65,3431.384398043156
66,3460.98402440548
67,3449.155789613724
68,3432.9270839691167
69,3361.9184702634816
70,3355.784204602242
71,3336.5414023399358
72,3344.0728753805165
73,3364.8716628551488
74,3376.188617944718
75,3383.9156150817876
76,3389.245164394379
77,3339.097455143929
78,3073.319466114044
79,3129.8524856567387
80,3221.2224498391156
81,3248.1157004833226
82,3285.7281237840657
83,3324.3193671107297
84,3349.7121751308446
85,3602.765342593193
86,3541.081038117409
87,3494.0389394760136
88,3473.4950035810475
89,3453.7187635898595
90,3378.578341007233
91,3368.7539815902715
92,3386.5168213844304
93,3393.214744329453
94,3397.108775377274
95,3122.481670379639
96,3156.086233258248
97,3241.8730229139333
98,3292.5185158848767
99,3327.408534288407
100,3351.6235619783406
101,3380.785703659058
102,3405.4339528083806
103,3362.3826742172246
104,3434.380747377873
105,3464.2470180988316
106,3457.4984908103947
107,3488.786801695824
108,3520.837545394898
109,3509.0845674276356
110,3423.857752323151
111,3365.4466539621358
112,3317.53557920456
113,3361.074869334698
114,3386.939671635628
115,3471.9004511833195
116,3544.3610408107443
117,3620.7873746752744
118,3670.1824173331265
119,3697.8448212146764
120,3718.427556753159
121,3732.7628016471867
122,3637.90571987629
123,3644.8396995663647
124,3687.528240680695
125,3767.884443700314
126,3844.648572802544
127,3778.1272590160374
128,3813.2882744073872
129,3880.0068825483327
130,3921.8174472451215
131,3950.522023439408
132,3970.1414883136754
133,3806.542348861695
134,3823.524142801762
135,3810.5934969981517
136,3723.3245432376866
137,3611.378806829453
138,3693.4206217527394
139,3661.75905764103
140,3605.132824182511
141,3595.0563251972203
142,3690.525043010712
143,3785.065467655659
144,3851.607765257359
145,3899.4991883635525
146,3817.150384187699
147,3843.731883168221
148,3901.3928502798085
149,3936.3322436809544
150,3960.2295190095906
151,3920.621716976166
152,3930.127221345902
153,3958.918589353562
154,3974.7125089168553
155,3925.4568785429005
156,3968.9547985792165
157,3860.9719991683965
158,3617.071628570557
159,3641.5857583284383
160,3700.4480645060544
161,3731.4826309680943
