,0
0,2398.113613575697
1,2398.0885952711105
2,2398.0736531317234
3,2398.0647191405296
4,2398.059117794037
5,2398.0555035173893
6,2398.052953183651
7,2398.0511851608753
8,2398.049808293581
9,2398.0487443506718
10,2398.0479307472706
11,2398.047273606062
12,2797.6066276431084
13,2568.2064168155193
14,2549.4431734085083
15,2524.2046639323235
16,2496.052773669362
17,2470.4431671649218
18,2449.495390802622
19,2433.480327576399
20,2421.8141309916973
21,2413.628279417753
22,2423.6928068101406
23,2426.5109099447727
24,2430.6390397250652
25,2434.8323673009872
26,2423.1369953602552
27,2419.4961592555046
28,2415.1168137788773
29,2410.903599858284
30,2407.3418006300926
31,2404.5512191951275
32,2402.476593106985
33,2433.1569887697697
34,2445.0719602406025
35,2457.303423434496
36,2468.1105487048626
37,2476.8166057765484
38,2483.423738181591
39,2488.222949951887
40,2491.589640825987
41,2493.883251398802
42,2495.406473428011
43,2496.395345777273
44,2497.0241986215115
45,2497.416903078556
46,2497.658183425665
47,2497.8047259151936
48,2497.8929236531258
49,2513.75038549304
50,2520.27310654521
51,2511.270769685507
52,2510.437201708555
53,2508.479531109333
54,2506.198985129595
55,2504.096070677042
56,2502.3622661828995
57,2501.0283321142197
58,2393.6575680971146
59,2457.896587252617
60,2453.715682774782
61,2457.5696125626564
62,2464.8241072893143
63,2472.512925416231
64,2479.3191090226173
65,2484.8018415272236
66,2488.9568515121937
67,2491.9677942991257
68,2410.8830131590366
69,2462.2975558042526
70,2461.161655932665
71,2498.640286922455
72,2401.4057382941246
73,2367.986446619034
74,2332.0246130228043
75,2298.210160434246
76,2193.8590914011
77,2133.435332775116
78,2165.2881428599358
79,2154.776246100664
80,2156.0717843472958
81,2162.5730231404305
82,2170.3422002494335
83,2177.5463923811913
84,2183.489342778921
85,2188.053908199072
86,2191.3863494992256
87,2193.7242701649666
88,2195.3102961182594
89,2196.3546343147755
90,2197.02360406518
91,2197.4409200251102
92,2197.6946234703064
93,2197.844858467579
94,2197.9315854609013
95,2265.2308210730553
96,2290.846451371908
97,2316.342716664076
98,2291.7307041585445
99,2289.676097407937
100,2283.4320668131113
101,2275.849337875843
102,2284.2213980853558
103,2284.807427227497
104,2286.7773801088333
105,2289.164351671934
106,2291.4022773504257
107,2293.2679168879986
108,2294.7165064513683
109,2295.786613970995
110,2266.7418349534273
111,2284.710154682398
112,2284.80631634593
113,2286.4876747131348
114,2288.7995287775993
115,2291.0616904497147
116,2292.989242076874
117,2294.5060178637505
118,2295.6365823745728
119,2296.4455388486385
120,2297.0053918659687
121,2402.5905564427376
122,2440.659435093403
123,2444.835451990366
124,2464.235981553793
125,2510.1981960237026
126,2531.3727878034115
127,2549.3516236543655
128,2563.6149048805237
129,2574.3429228663445
130,2551.81073397398
131,2442.840425670147
132,2406.828311085701
133,2446.958440542221
134,2552.2604554891586
135,2595.3906044363976
136,2590.4433861374855
137,2663.0783706903458
138,2696.5199425816536
139,2724.4950853288174
140,2714.9711318314075
141,2718.2996068149805
142,2377.3483335971832
143,2821.655724942684
144,2634.2434972524643
145,2433.646219968796
146,2356.5715476870537
147,2314.2882622778416
148,2143.753032386303
149,2070.1795399188995
150,1972.3643779754639
151,1876.8144756555557
152,1723.954425752163
153,2321.2878689169884
154,1677.6224076747894
155,1780.719617754221
156,1894.2394867539406
157,1935.363133251667
158,1990.3087124228477
159,2042.2965928912163
160,2085.819900035858
161,2119.7546407580376
162,2144.930424541235
163,2162.8968842327595
164,2175.307919085026
165,2183.639718592167
166,2189.0896409749985
167,2192.5698295235634
168,2194.7424322366714
169,2077.6712596416473
170,1952.2371262311935
171,1853.4846678376198
172,1751.282499730587
173,1658.621521294117
174,1582.8732453286648
175,1499.3915379047394
176,1444.4371342658997
177,1430.4147090762854
178,1355.0464287400246
179,1318.7363415956497
180,1287.5877387821674
181,1262.1907956898212
182,1242.7271727472544
183,1228.4631483256817
184,1218.3628253638744
185,1211.4059373736382
186,1206.7232742905617
187,1203.6318942904472
188,1201.6242496669292
189,1200.3374889492989
190,1199.5208658277988
191,1199.0055575966835
192,1303.7514120340347
193,1306.5213814377785
194,1331.0162261128426
195,1350.727317482233
196,1398.8893434405327
197,1727.7589574456215
198,1825.3812581300735
199,1920.51502764225
200,1998.3031794428825
201,2058.3666682243347
202,2102.790915966034
203,2134.5278792083263
204,2156.5379321575165
205,2171.406080573797
206,2181.213975697756
207,2187.545343488455
208,2191.552809625864
209,2194.045377522707
210,2195.573027431965
211,2196.4990489184856
212,2197.057243436575
213,2197.3945289850235
214,2197.600918263197
215,2197.7305002510548
216,2197.814802080393
217,2197.872380167246
218,2197.91337326169
219,2197.9437582194805
220,2197.966992855072
221,2197.9849703609943
222,2197.999067604542
223,2198.0100356042385
224,2198.018531501293
225,2198.0251498520374
226,2198.0302818119526
227,2198.034068197012
228,2198.036900162697
229,2198.039121925831
230,2198.040733486414
231,2198.041906952858
232,2198.0427518486977
233,2198.0433620512486
234,2198.0438470840454
235,2198.0441600084305
236,2198.0443790555
237,2198.044629395008
238,2198.0447232723236
239,2198.044817149639
240,2198.044879734516
241,2198.0449110269547
242,2198.044942319393
243,2198.0449736118317
244,2198.04500490427
245,2198.04500490427
246,2198.04500490427
247,2198.04500490427
248,2198.04500490427
249,2198.04500490427
250,2198.04500490427
251,2198.04500490427
252,2198.04500490427
253,2198.04500490427
254,2198.04500490427
255,2198.04500490427
256,2198.04500490427
257,2198.04500490427
258,2198.04500490427
259,1965.76389670372
260,1851.079112291336
261,1723.6640632152557
262,1597.4155962467194
263,1487.9234164953232
264,1401.027162373066
265,1336.183988302946
266,1289.918962866068
267,1230.2744582295418
268,2822.0837473869324
269,1815.3322517871857
270,1667.1788275241852
271,1547.2610399127007
272,1435.9933584928513
273,1342.4202054738998
274,1269.36803907156
275,1215.2651339769363
276,1176.721040531993
277,1150.0641621649265
278,1132.0555202662945
279,1151.6070418059826
280,1125.8346304297447
281,1120.6534318625927
282,1115.7647550106049
283,1299.4251757860184
284,1356.639988720417
285,1414.8054346442223
286,1464.487437903881
287,1503.8007229566574
288,1533.3402372896671
289,1554.6754844486713
290,1569.5916667580605
291,1579.7311834990978
292,1586.453565955162
293,1590.8108033239841
294,1593.5773834586143
295,1595.3017689287663
296,1596.3593438267708
297,1596.9998687505722
298,2820.0424790382385
299,2932.7115297317505
300,3205.233508348465
301,3360.9601721167564
302,3675.0895276665688
303,3811.9107082486153
304,3924.0715071558952
305,4008.469498157501
306,4069.849678874016
307,4113.156817853451
308,4142.896838486195
309,4162.822689861059
310,4175.874155759811
311,4184.247183054686
312,4189.518644660711
313,4192.78307184577
314,4194.77766752243
