,0
0,1993.7063984572885
1,1961.7981038987634
2,1934.6795132383702
3,2015.127658843994
4,2032.4017532169817
5,2019.5261381566522
6,1998.1717228889463
7,1966.5369540452955
8,1937.7975452691314
9,1931.3906833529472
10,2045.2583618462083
11,2054.937831312418
12,2050.1461858550706
13,2235.213680192828
14,2242.8782457485795
15,2345.505364239216
16,2289.702259004116
17,2252.692325413227
18,2512.7349719405174
19,2178.679735958576
20,2373.9906324073672
21,2361.4897027611732
22,2352.597637474537
23,2204.7752678394318
24,2241.652290523052
25,2191.9302202761173
26,2118.877734988928
27,2147.2393579781055
28,2369.4590359926224
29,2239.4935607910156
30,2222.284447401762
31,2810.3585243225098
32,3114.0637159347534
33,3117.2119691967964
34,2711.1385196447372
35,3278.6782486364245
36,3360.8594151213765
37,2244.149401038885
38,2404.862327873707
39,2337.9665717482567
40,2243.653893470764
41,2331.7489875480533
42,2417.5231777131557
43,2178.457149863243
44,2362.273881584406
45,2216.308903694153
46,2236.916509270668
47,2786.523298919201
48,2121.633955836296
49,2319.2672207951546
50,2254.9374856054783
51,2373.2392916455865
52,2498.9974236115813
53,2248.516318947077
54,2273.5147200524807
55,2233.751667290926
56,2135.731738805771
57,2179.7929376363754
58,2367.7557392045856
59,2191.034734994173
60,2513.0041733384132
61,2889.2438642680645
62,2064.761231839657
63,2702.540870010853
64,3208.207024075091
65,3362.959836795926
66,2346.4308708906174
67,3014.350949972868
68,3320.824982970953
69,5096.583117544651
70,2036.2878151237962
71,2824.6245607733727
72,3007.4253521859646
73,3112.4570563435555
74,2229.51427847147
75,2535.292344726622
76,2593.3672218583524
77,2780.011858046055
78,3260.060657374561
79,3414.7962275892496
80,3505.3786019794643
81,3179.7517970204353
82,3144.728295505047
83,2573.8282293081284
84,3604.91292309016
85,3571.462275274098
86,2887.033139169216
87,3248.264809511602
88,2890.4069304466248
89,3019.215513020754
90,2945.8576045930386
91,2995.571679621935
92,2985.0750260055065
93,3018.9963184297085
94,3040.0308907032013
95,3008.615466207266
96,3130.8052480220795
97,3003.8308829069138
98,3012.1220782399178
99,3019.962903857231
100,2952.312046289444
101,2865.4883727431297
102,2910.8126372098923
103,2883.5860662162304
104,2437.6795262098312
105,3243.7048042193055
106,3424.526447057724
107,3448.4762392938137
108,3414.886090159416
109,3398.6799366772175
110,2255.931270122528
111,2910.7862293720245
112,2970.722170174122
113,3097.4797502160072
114,2101.4389991760254
115,2436.04673165828
116,2258.480243384838
117,2846.6045759618282
118,3089.085291326046
119,3114.9170756340027
120,3234.399948269129
121,3453.6746190860868
122,3088.559577614069
123,3171.491824835539
124,3130.04362732172
125,3227.6115477085114
126,3056.0597509145737
127,3177.9529456049204
128,2242.587725818157
129,3006.0177840292454
130,3337.2113099321723
131,3408.893721178174
132,2305.8305367827415
133,2480.620490014553
134,2412.0059072971344
135,2645.927190221846
136,2646.155752055347
137,2637.9584988579154
138,2638.655966706574
139,2631.483050622046
140,2620.314495265484
141,2598.9659978076816
142,2595.2782087028027
143,2249.775843322277
144,2436.0281482338905
145,2503.969208151102
146,2559.517069347203
147,2271.4655980467796
148,2308.2289963960648
149,2243.660531193018
150,2328.3364564180374
151,2581.938676536083
152,2035.3713564574716
153,2252.500292658806
154,2541.27498883754
155,2629.815877787769
156,2744.6011155843735
157,3078.8823921233416
158,3065.3012186288834
159,2425.6540313363075
160,2889.2647102475166
161,2833.042349666357
162,2799.263068847358
163,2772.504696249962
164,2308.1656083464622
165,2586.0179210081697
166,2709.80643928051
167,2941.942787915468
168,2950.893657654524
169,2927.176284790039
170,2885.235111415386
171,2827.2767901420593
172,2777.379976771772
173,2736.6562224924564
174,2294.2332051694393
175,2354.8882082104683
176,2466.3369230926037
177,2617.4834167584777
178,2251.049906760454
179,2308.702524751425
180,3035.3546366095543
181,3155.692011117935
182,3336.5107879042625
183,2254.642777144909
184,2602.5539295747876
185,2335.9139055013657
186,2350.2507895231247
187,2948.6235097050667
188,3299.2650777101517
189,2172.2796611487865
190,2862.220938503742
191,3177.6507899165154
192,3213.91563937068
193,3183.5600703954697
194,3147.9774117469788
195,3093.6770357191563
196,3030.837992578745
197,2347.466207295656
198,3455.787106603384
199,3800.7234102115035
200,3841.132896207273
201,3370.1698273420334
202,3457.9780474305153
203,3725.6426386535168
204,3954.91343382746
205,4002.431920543313
206,4017.1327717602253
207,2189.305806159973
208,2798.0621833354235
209,2902.9868844896555
210,2932.3573987931013
211,3157.7880054712296
212,3168.1966334581375
213,3230.4385110735893
214,3191.9618770480156
215,2369.029301404953
216,2891.0051653161645
217,2900.179683044553
218,3101.5967085957527
219,3222.212305665016
220,3395.2251002192497
221,3766.989230364561
222,3327.7733489871025
223,3454.6885050833225
224,3536.23126745224
225,3694.2448168992996
226,3864.349329471588
227,3981.5651250071824
228,3415.080074965954
229,3504.148708283901
230,2603.42954993248
231,2691.970030963421
232,3298.467653989792
233,3173.737195879221
234,3101.4051727950573
235,3029.7559902071953
236,2964.9471493437886
237,2304.1150234639645
238,3459.9344849586487
239,3296.228167414665
240,2460.100521147251
241,3161.0472351312637
242,3271.3152661919594
243,2068.8986234366894
244,2289.284373819828
245,2225.3171637654305
246,2446.2237767875195
247,2296.213924884796
248,2347.4668830633163
249,2530.375774204731
250,2747.3837525583804
251,3032.9507917165756
252,3146.2284721434116
253,3205.914133042097
254,2542.8337037563324
255,2981.8658888339996
256,2954.9394629895687
257,2932.94583465904
258,3043.7096387147903
259,3139.7521309554577
260,3290.2273021638393
261,3175.595173239708
262,3413.5062888264656
263,3673.6389318481088
264,3294.9938617646694
265,3558.4890998899937
266,3687.019475456327
267,3747.307087853551
268,3339.852300286293
269,3458.5542008280754
270,3350.0203758478165
271,3300.318270921707
272,3196.974501758814
273,3110.4488030076027
274,2512.183751910925
275,2840.920002758503
276,2425.2899892628193
277,3106.583210080862
278,3481.9473376497626
279,3593.126097135246
280,3728.9363123476505
281,3789.7901255637407
282,3861.662799678743
283,3894.3581096827984
284,3896.8222871422768
285,3378.8036055862904
286,3706.8435000255704
287,3724.5152154937387
288,3308.1034056842327
289,3560.243040882051
290,3705.3217800334096
291,3769.2623872309923
292,3793.9761105924845
293,3840.699444152415
