date,modal
2016-06-23,3538.5714285714284
2016-06-24,3517.1428571428573
2016-06-25,3481.25
2016-06-26,3521.4285714285716
2016-06-27,3424.285714285714
2016-06-28,3518.5714285714284
2016-06-29,4129.857142857143
2016-06-30,3667.1428571428573
2016-07-01,3420.0
2016-07-02,3708.0
2016-07-03,3590.0
2016-07-04,3746.0
2016-07-05,3743.3333333333335
2016-07-06,3992.0
2016-07-07,3760.0
2016-07-08,3732.0
2016-07-09,3526.6666666666665
2016-07-10,3743.3333333333335
2016-07-11,4076.875
2016-07-12,3775.0
2016-07-13,3781.6666666666665
2016-07-14,3773.3333333333335
2016-07-15,3775.0
2016-07-16,3635.714285714286
2016-07-17,3710.0
2016-07-18,3770.0
2016-07-19,3771.6666666666665
2016-07-20,3581.25
2016-07-21,3598.8333333333335
2016-07-22,3714.0
2016-07-23,4185.714285714285
2016-07-24,3646.6666666666665
2016-07-25,3765.0
2016-07-26,3833.75
2016-07-27,3617.0
2016-07-28,3785.0
2016-07-29,3892.5
2016-07-30,3655.0
2016-07-31,4060.0
2016-08-01,3560.0
2016-08-02,3470.0
2016-08-03,3560.0
2016-08-04,3975.75
2016-08-05,3722.0
2016-08-06,3337.5
2016-08-07,3557.1428571428573
2016-08-08,3374.285714285714
2016-08-09,3774.222222222222
2016-08-10,3808.875
2016-08-11,3813.3333333333335
2016-08-12,3791.6666666666665
2016-08-13,3808.3333333333335
2016-08-14,3791.6666666666665
2016-08-15,3791.6666666666665
2016-08-16,3816.6666666666665
2016-08-17,4080.0
2016-08-18,3835.0
2016-08-19,3692.8571428571427
2016-08-20,3810.0
2016-08-21,3858.3333333333335
2016-08-22,3860.0
2016-08-23,4054.285714285714
2016-08-24,3778.0
2016-08-25,3848.3333333333335
2016-08-26,3846.6666666666665
2016-08-27,4122.5
2016-08-28,3848.3333333333335
2016-08-29,3846.6666666666665
2016-08-30,3800.0
2016-08-31,3853.3333333333335
2016-09-01,3853.3333333333335
2016-09-02,3685.714285714286
2016-09-03,3851.6666666666665
2016-09-04,3851.6666666666665
2016-09-05,3851.6666666666665
2016-09-06,4112.75
2016-09-07,3936.8888888888887
2016-09-08,4184.625
2016-09-09,4248.285714285715
2016-09-10,3861.6666666666665
2016-09-11,3861.6666666666665
2016-09-12,3865.0
2016-09-13,3856.6666666666665
2016-09-14,3564.285714285714
2016-09-15,3707.1428571428573
2016-09-16,3858.3333333333335
2016-09-17,3705.714285714286
2016-09-18,3705.714285714286
2016-09-19,3810.0
2016-09-20,3700.0
2016-09-21,3710.0
2016-09-22,3861.6666666666665
2016-09-23,3715.714285714286
2016-09-24,3863.3333333333335
2016-09-25,3863.3333333333335
2016-09-26,3870.0
2016-09-27,3855.0
2016-09-28,3690.0
2016-09-29,3855.0
2016-09-30,4114.0
2016-10-01,3886.6666666666665
2016-10-02,3640.0
2016-10-03,3931.25
2016-10-04,3488.0
2016-10-05,3610.0
2016-10-06,3620.0
2016-10-07,3702.8571428571427
2016-10-08,3957.777777777778
2016-10-09,3702.8571428571427
2016-10-10,3871.1
2016-10-11,3698.5714285714284
2016-10-12,3698.5714285714284
2016-10-13,3702.8571428571427
2016-10-14,3697.1428571428573
2016-10-15,4086.375
2016-10-16,3655.714285714286
2016-10-17,3660.0
2016-10-18,3644.285714285714
2016-10-19,3704.285714285714
2016-10-20,3813.3333333333335
2016-10-21,3710.0
2016-10-22,3786.6666666666665
2016-10-23,3795.714285714286
2016-10-24,3764.285714285714
2016-10-25,3778.5714285714284
2016-10-26,3764.285714285714
2016-10-27,3750.0
2016-10-28,3958.3333333333335
2016-10-29,3953.3333333333335
2016-10-30,3902.8571428571427
2016-10-31,3907.1428571428573
2016-11-01,3905.714285714286
2016-11-02,3907.1428571428573
2016-11-03,4044.0
2016-11-04,3864.285714285714
2016-11-05,3864.285714285714
2016-11-06,3731.25
2016-11-07,3732.5
2016-11-08,3806.6666666666665
2016-11-09,3848.5714285714284
2016-11-10,4073.3333333333335
2016-11-11,3860.0
2016-11-12,4067.0
2016-11-13,3845.714285714286
2016-11-14,3862.8571428571427
2016-11-15,3852.8571428571427
2016-11-16,4090.3333333333335
2016-11-17,3867.1428571428573
2016-11-18,3735.875
2016-11-19,4166.285714285715
2016-11-20,3778.3333333333335
2016-11-21,3740.0
2016-11-22,3850.0
2016-11-23,3850.0
2016-11-24,3800.0
2016-11-25,3848.5714285714284
2016-11-26,3850.0
2016-11-27,3891.6666666666665
2016-11-28,3834.285714285714
2016-11-29,3848.5714285714284
2016-11-30,3811.6666666666665
2016-12-01,3718.75
2016-12-02,3812.8571428571427
2016-12-03,3814.285714285714
2016-12-04,3766.6666666666665
2016-12-05,4024.1111111111113
2016-12-06,3810.0
2016-12-07,3817.1428571428573
2016-12-08,4070.6666666666665
2016-12-09,3814.285714285714
2016-12-10,3814.285714285714
2016-12-11,3814.285714285714
2016-12-12,3815.714285714286
2016-12-13,3857.5
2016-12-14,3815.714285714286
2016-12-15,3818.5714285714284
2016-12-16,3817.1428571428573
2016-12-17,3814.285714285714
2016-12-18,3866.6666666666665
2016-12-19,3815.714285714286
2016-12-20,3815.714285714286
2016-12-21,4027.3333333333335
2016-12-22,3814.285714285714
2016-12-23,3850.0
2016-12-24,3853.3333333333335
2016-12-25,3802.8571428571427
2016-12-26,3802.8571428571427
2016-12-27,3795.714285714286
2016-12-28,3801.4285714285716
2016-12-29,3985.5555555555557
2016-12-30,3811.4285714285716
2016-12-31,3868.5714285714284
2017-01-01,3797.1428571428573
2017-01-02,3801.4285714285716
2017-01-03,3800.0
2017-01-04,3958.25
2017-01-05,3801.4285714285716
2017-01-06,3800.0
2017-01-07,4008.0
2017-01-08,3801.4285714285716
2017-01-09,3798.5714285714284
2017-01-10,3802.8571428571427
2017-01-11,3802.8571428571427
2017-01-12,3801.4285714285716
2017-01-13,3787.1428571428573
2017-01-14,3801.4285714285716
2017-01-15,3800.0
2017-01-16,3800.0
2017-01-17,3800.0
2017-01-18,3650.0
2017-01-19,3753.3333333333335
2017-01-20,3900.0
2017-01-21,3333.3333333333335
2017-01-22,3525.0
2017-01-23,3908.0
2017-01-24,3798.5714285714284
2017-01-25,3798.5714285714284
2017-01-26,3812.8571428571427
2017-01-27,3810.0
2017-01-28,3810.0
2017-01-29,3810.0
2017-01-30,3815.714285714286
2017-01-31,4025.0
2017-02-01,3845.714285714286
2017-02-02,3860.0
2017-02-03,3865.714285714286
2017-02-04,4076.6666666666665
2017-02-05,3880.0
2017-02-06,3948.5714285714284
2017-02-07,3865.0
2017-02-08,3814.285714285714
2017-02-09,3935.714285714286
2017-02-10,3935.714285714286
2017-02-11,3960.0
2017-02-12,3960.0
2017-02-13,3957.1428571428573
2017-02-14,4490.333333333333
2017-02-15,3955.714285714286
2017-02-16,4031.6666666666665
2017-02-17,4030.0
2017-02-18,3986.0
2017-02-19,3875.0
2017-02-20,3750.0
2017-02-21,3958.5714285714284
2017-02-22,3955.714285714286
2017-02-23,4014.0
2017-02-24,4250.0
2017-02-25,4250.0
2017-02-26,3958.5714285714284
2017-02-27,3958.5714285714284
2017-02-28,3994.0
2017-03-01,3974.285714285714
2017-03-02,3974.285714285714
2017-03-03,4144.444444444444
2017-03-04,4118.333333333333
2017-03-05,4118.333333333333
2017-03-06,4012.8571428571427
2017-03-07,4142.222222222223
2017-03-08,4277.142857142857
2017-03-09,3903.3333333333335
2017-03-10,4118.75
2017-03-11,3908.3333333333335
2017-03-12,3916.6666666666665
2017-03-13,3860.0
2017-03-14,3910.0
2017-03-15,3910.0
2017-03-16,4121.25
2017-03-17,4292.857142857143
2017-03-18,3955.0
2017-03-19,4146.0
2017-03-20,4154.0
2017-03-21,4023.3333333333335
2017-03-22,4154.0
2017-03-23,4221.25
2017-03-24,3970.0
2017-03-25,3882.8571428571427
2017-03-26,3963.3333333333335
2017-03-27,3955.0
2017-03-28,3955.0
2017-03-29,4126.0
2017-03-30,3961.6666666666665
2017-03-31,3894.0
2017-04-01,3963.3333333333335
2017-04-02,3963.3333333333335
2017-04-03,3961.6666666666665
2017-04-04,3958.3333333333335
2017-04-05,3958.3333333333335
2017-04-06,3960.0
2017-04-07,3911.6666666666665
2017-04-08,3800.0
2017-04-09,3958.3333333333335
2017-04-10,3961.6666666666665
2017-04-11,3970.0
2017-04-12,3970.0
2017-04-13,3970.0
2017-04-14,4129.625
2017-04-15,3970.0
2017-04-16,3971.6666666666665
2017-04-17,3970.0
2017-04-18,4086.0
2017-04-19,4066.0
2017-04-20,4096.625
2017-04-21,4046.0
2017-04-22,4050.0
2017-04-23,4287.5
2017-04-24,4290.0
2017-04-25,4292.5
2017-04-26,4292.5
2017-04-27,4287.5
2017-04-28,3906.0
2017-04-29,4233.333333333333
2017-04-30,4316.666666666667
2017-05-01,4042.8571428571427
2017-05-02,4011.6666666666665
2017-05-03,4042.8571428571427
2017-05-04,4042.8571428571427
2017-05-05,4136.666666666667
2017-05-06,4042.8571428571427
2017-05-07,4042.8571428571427
2017-05-08,4045.714285714286
2017-05-09,4042.8571428571427
2017-05-10,4045.714285714286
2017-05-11,4042.8571428571427
2017-05-12,4011.6666666666665
2017-05-13,4014.285714285714
2017-05-14,4000.0
2017-05-15,4014.285714285714
2017-05-16,4031.4285714285716
2017-05-17,4008.3333333333335
2017-05-18,4011.6666666666665
2017-05-19,4058.3333333333335
2017-05-20,4061.6666666666665
2017-05-21,4061.6666666666665
2017-05-22,4066.6666666666665
2017-05-23,4070.0
2017-05-24,3795.1428571428573
2017-05-25,4070.0
2017-05-26,4190.0
2017-05-27,4274.0
2017-05-28,4075.0
2017-05-29,4270.0
2017-05-30,4194.0
2017-05-31,4150.0
2017-06-01,4124.285714285715
2017-06-02,4274.444444444444
