,0
0,3048.396143734455
1,2971.1171870827675
2,3046.0780967772007
3,3060.248355090618
4,3067.1411434412003
5,3039.8990371972322
6,3065.251303166151
7,3070.524011015892
8,3012.4672207832336
9,2994.156428217888
10,2956.313575953245
11,3041.5936666429043
12,3057.0075636059046
13,3033.674017339945
14,3029.81320014596
15,2997.533730149269
16,2957.134073525667
17,2935.6916439682245
18,3035.235440939665
19,3052.6708186864853
20,2972.592495635152
21,2855.902945742011
22,3284.9316565841436
23,3230.787317931652
24,3324.077717512846
25,3280.7820134162903
26,3247.1314384937286
27,3302.6343593746424
28,3313.331373631954
29,3287.4055202901363
30,3281.7618927508593
31,3346.022875159979
32,3296.589092642069
33,3285.9626490026712
34,3348.0996645241976
35,3298.1361675560474
36,3286.7685585021973
37,3348.4902813732624
38,3360.739870965481
39,3306.111603975296
40,3355.857606038451
41,3365.5199324190617
42,3309.1690988242626
43,3357.179076731205
44,3366.3884771466255
45,3370.593016296625
46,3373.088207244873
47,3314.166481256485
48,3265.59380787611
49,3277.9630150794983
50,3247.4716167002916
51,3302.5579839646816
52,3347.1790505945683
53,3359.741011917591
54,3400.3512933552265
55,3379.5260477364063
56,3377.4370400458574
57,3376.8596697747707
58,3376.4925547242165
59,3376.3312815129757
60,3408.9344284534454
61,3385.1153885126114
62,3412.851402118802
63,3419.109033167362
64,3390.925876647234
65,3383.630274862051
66,3380.4022887051105
67,3378.554734274745
68,3410.11584495008
69,3385.941669136286
70,3380.948439195752
71,3378.9337197989225
72,3377.730627730489
73,3346.280503809452
74,3368.404631435871
75,3372.468464165926
76,3343.0556048452854
77,3334.8182788193226
78,3397.4835086762905
79,3319.2822640538216
80,3395.4688545018435
81,3347.303799510002
82,3368.194984957576
83,3372.4774648547173
84,3313.798909649253
85,3394.009808063507
86,3376.4310934990644
87,3315.792279586196
88,3360.0870818793774
89,3368.256967961788
90,3371.676294848323
91,3373.735082834959
92,3374.8204919844866
93,3315.3263526260853
94,3394.6005054414272
95,3376.8297327011824
96,3345.119936734438
97,3367.9231598079205
98,3172.206624429673
99,2866.1623769402504
100,2890.7307308018208
101,3472.5029663294554
102,3148.295636996627
103,3097.7286798506975
104,3481.2930955290794
105,3467.924833610654
106,3496.147841244936
107,3543.666390478611
108,3525.584137380123
109,3494.47284373641
110,3485.5865984857082
111,3481.494285315275
112,3479.1821953356266
113,3477.920664012432
114,3509.7988424301147
115,3485.7429365366697
116,3547.294189840555
117,3527.9721027314663
118,3526.621390670538
119,3526.474944680929
120,3526.3076710104942
121,3558.924579873681
122,3535.1092141270638
123,3499.9143036305904
124,3458.551073268056
125,3474.455355346203
126,3476.06943538785
127,3476.158790051937
128,3476.2802993506193
129,3579.5717031657696
130,3505.1005700826645
131,3554.8906842172146
132,3503.3309563994408
133,3554.5380702763796
134,3503.0866333544254
135,3489.283316165209
136,3453.42770293355
137,3440.33952742815
138,3466.297774553299
139,3471.2281953394413
140,3473.4599748253822
141,3443.746201172471
142,3435.1672837883234
143,3533.4696971178055
144,3518.5348587930202
145,3490.3393535017967
146,3483.3636892437935
147,3480.221687927842
148,3545.22355312109
149,3526.516056522727
150,3525.869637489319
151,3495.1393730044365
152,3485.8548146635294
153,3481.6667332947254
154,3479.2848771065474
155,3544.809108361602
156,3495.8588628470898
157,3551.3449128717184
158,3500.697320073843
159,3519.8258706331253
160,3492.2726753652096
161,3516.362692564726
162,3432.937287285924
163,3466.446872919798
164,3472.432591855526
