,0
0,1545.4547772184017
1,1611.2189346924426
2,1478.1221933662894
3,1456.7599060013893
4,1534.7585307434204
5,1562.8208601847293
6,1593.1449228897693
7,1581.0424411669376
8,1587.562085874379
9,1615.6674990430477
10,1600.5987757816913
11,1605.0753215327861
12,1606.8984130397441
13,1610.738282836974
14,1694.4533498957755
15,1704.7055589929225
16,1568.589521199465
17,1573.2507707551124
18,1556.5629921853545
19,1483.0423153936865
20,1537.2288713231685
21,1579.3898249045017
22,1562.7848053351047
23,1563.757702894509
24,1587.9915745928886
25,1615.5725890770557
26,1573.753718286753
27,1553.1988048925998
28,1572.0511535182598
29,1572.8267678990962
30,1596.1057664826515
31,1598.8971555605533
32,1554.2395345866682
33,1551.9837038591506
34,1715.9864306449892
35,1979.0718346834185
36,1917.9283343255522
37,1512.3068319633605
38,1492.8779767826202
39,1479.618791677058
40,1482.2708727791908
41,1483.4057087078693
42,1506.6978031769397
43,1521.0829967632892
44,1501.758864708245
45,1490.0786021724346
46,1511.4365423098209
47,1512.02566344291
48,1620.3271465003493
49,1655.4750479757788
50,1527.9197091236713
51,1549.5695548132064
52,1529.9974897876384
53,1507.0120984688403
54,1526.7604181542995
55,1581.8998316302898
56,1706.9240875542166
57,1714.4563876092436
58,1559.2960484325888
59,1531.7400405183437
60,1695.0355604290964
61,1961.3703519105914
62,1884.5655508339407
63,1376.8026659265163
64,1403.1415486708286
65,1449.9246047809722
66,1448.6569734290244
67,1460.884781368077
68,1534.4035925343635
69,1558.0083744600418
70,1589.3853360787036
71,1610.3872226551177
72,1474.6475182473662
73,1527.741935104132
74,1628.6726051941516
75,1615.7641017809513
76,1649.036196805537
77,1652.6668960228565
78,1640.5875610187652
79,1650.754146911204
80,1631.4153188839557
81,1650.837420858443
82,1676.8312925472858
83,1661.2473765388133
84,1638.1747202947738
85,1637.9648635163906
86,1681.3835503533485
87,1686.8741938844325
88,1669.44868657738
89,1670.2020520344379
90,1671.1205476894977
91,1694.774069823325
92,1671.8897841870787
93,1674.012068845332
94,1718.9755478873851
95,1703.1906345859172
96,1706.9409454241397
97,1681.7838899791243
98,1635.2148624137046
99,1626.722955144942
100,1619.4494815543296
101,1612.8485919907691
102,1607.0292780175807
103,1601.9794294610622
104,1571.6932989656927
105,1566.8880419805648
106,1582.947728224099
107,1581.4136790111663
