,0
142,3032.2590768127498
143,3029.8098725888526
144,3015.5468696981334
145,3015.09783582368
146,3035.5006595416266
147,3024.4265950210292
148,3171.9990356072135
149,3129.977147186519
150,3095.0971407195407
151,3090.34336236433
152,3077.5961222819737
153,3045.929981980933
154,3032.122340316265
155,3028.5730436990216
156,3042.260355978875
157,3028.812682059393
158,2982.2473972435014
159,3016.3671107462023
160,3023.4614073515795
161,3016.0145301637535
162,3026.574587616838
163,3043.7169798178397
164,3025.259502202415
165,2982.2558870941966
166,2998.4871516181856
167,3011.715783545978
168,3009.5136986344355
169,2990.0802343719315
170,2973.7099055441154
171,2922.347414143348
172,2892.6420679901635
173,2938.8194606939264
174,2946.2520407730394
175,2967.0389257125453
176,2976.093544426052
177,2969.601629429956
178,2969.34013119618
179,2958.215934081226
180,2944.2935846398036
181,2958.6184459981905
182,2962.137254346625
183,2945.2399512112593
184,2918.4402974265704
185,2888.796982624029
186,2878.3214069408177
187,2905.369814565141
188,2913.68660518912
189,2913.9440783349237
190,2911.0630985344974
191,2922.7913766413735
192,2908.6477391873823
193,2897.6348207185856
194,2895.292355462885
195,2940.6272027446894
196,2938.0778189318603
197,2936.876376533979
198,2954.084001333331
199,2882.6988995143674
200,2888.0388106032246
201,2912.226012802224
202,2921.9037228692237
203,2935.8119147683205
204,2945.2812447208303
205,2951.807215720463
206,2936.524040748628
207,2926.4504243964393
208,2921.370326106153
209,2900.815856579288
210,2932.43613254311
211,2943.3212571861545
212,2921.55117802985
213,2873.6372508472236
214,2878.9983148333768
215,2903.269629870519
216,2910.467072885644
217,2925.865618617298
218,3090.8650847958606
219,2846.0400524105185
220,2735.923621186015
221,2759.832216152466
222,2795.8404987032336
223,2802.226548203821
224,2830.080877249955
225,2846.5523407646774
226,2837.793099593888
227,2847.029501222609
228,2859.155433228874
229,2862.291006162478
230,2881.6156741620016
231,2908.7432964136465
232,2907.088349022007
233,2882.0864753229766
234,2918.096231245538
235,2940.9494221121968
236,2971.661118730838
237,2981.2191373764826
238,2977.8294278462395
239,2977.406118203753
240,2972.192893733343
241,2984.6228931890582
242,2981.8163997563133
243,2967.6479179697553
244,2961.015745226989
245,3028.666883568387
246,3005.65447283831
247,2942.6057827623267
248,2981.276096213483
249,3004.556106498367
250,3111.2093360306544
251,3079.8870467010297
252,3038.2356526439894
253,3013.880247233861
254,2996.2026490405706
255,2992.000377449126
256,3064.081622519942
257,3124.4426816999166
258,3080.7196497611453
259,3040.4325229957713
260,3044.6746554523493
261,3034.6950638755607
262,3030.51557207509
263,3085.3076446342698
264,3085.4391908277894
265,3052.759677937727
266,3034.6020605530134
267,3032.8564768460337
268,3032.6173504517587
269,3061.1599176950085
270,3172.045240398447
271,3153.0885022561374
272,3111.495108913577
273,3093.014649897315
274,3081.2355328178337
275,3060.79682825886
276,3060.5206496133214
277,3648.65732702886
278,3343.132625679949
279,3239.5522472413536
280,3172.23793338391
281,3167.2678194128725
282,3130.9956960444247
283,3082.582223544604
284,3066.8900342572824
285,3036.7045620203926
286,3028.3010139080898
287,3022.0370668252335
288,3047.803791059333
289,3081.270637083353
290,3090.1103065180414
291,3072.310824349895
292,3051.105315852108
293,3094.4282795242148
294,3103.015400262466
295,3086.7990732177786
296,3068.115774866687
297,3152.5601461017764
298,3134.1919936922345
299,3092.6669035626223
300,3133.9572969016276
301,3128.768314336989
302,3092.844502729634
303,3084.872576653941
304,3099.618843585763
305,3095.8651483472113
306,3088.6755330599667
307,3132.2714320412665
308,3125.901993371804
309,3102.140424546015
310,3093.456845706787
311,3075.237548950281
312,3081.0250127592917
313,3066.735939161344
314,3122.589926811782
315,3138.2346212382286
316,3137.7533616598053
317,3133.0971187019904
318,3115.8794785047617
319,3127.2926695386295
320,3120.005107330839
321,3105.210116963614
322,3095.4989671586427
323,3074.0311965775754
324,3087.4259040963852
325,3114.7189642899216
326,3122.227565054831
327,3115.021605759954
328,3103.3646043994113
