,0
0,3132.960453810377
1,3166.2784896350295
2,3183.772138913914
3,3214.6232024949186
4,3223.493777800027
5,3243.07977249225
6,3100.28942145966
7,3141.095526158165
8,3154.3177039750544
9,3151.676389014659
10,3194.473048105526
11,3229.956301311031
12,3247.6250574658766
13,2958.9973380764327
14,3035.479268522933
15,3117.6260903881243
16,3111.2332282159477
17,3158.593872741663
18,3199.8042124171147
19,3226.930181550607
20,2989.654748241107
21,3236.537688242582
22,3280.1116750188116
23,3258.4381010849033
24,3304.536079794503
25,3314.8098727522956
26,3330.649800673605
27,3244.554771703358
28,3205.4464019643938
29,3233.5397586085355
30,3262.389503218544
31,3234.570311551426
32,3295.0949352610237
33,3293.524724590282
34,3220.103025429572
35,3300.014402379688
36,3297.4136572680436
37,3298.3044025294735
38,3301.54939713833
39,3290.4449036457777
40,3290.4345071180505
41,2969.516095283131
42,3134.3787154904567
43,3158.379715930432
44,3232.089526588408
45,3227.1649833649208
46,3255.3383597153043
47,3233.4875122408075
48,3088.987084137897
49,3154.7744256228075
50,3126.7063679656108
51,3132.4858726980165
52,3119.3261415949983
53,3174.7615464773653
54,3145.7604452219484
55,3069.666259416069
56,3048.5666376752783
57,3083.3393309442686
58,3148.5683581776298
59,3135.2913659081487
60,3161.386063015399
61,3177.750022882548
62,3128.965088625749
63,3090.143757902253
64,3152.5417366158217
65,3168.3513699203418
66,3134.5255927236844
67,3157.2613419452996
68,3076.2431504562496
69,2913.881589227046
70,3016.9185325717553
71,3033.1792310558853
72,3046.800417291311
73,3082.682753531968
74,3118.872050927642
75,3136.308557029312
76,2993.8292521815747
77,2777.5941836833954
78,2972.756066990029
79,3002.5099006144164
80,3036.3681781506452
81,3042.0927779873073
82,3162.339058392992
83,3096.970412316422
84,3123.672011225588
85,3158.322705820141
86,3161.9044442623854
87,3139.774713094036
88,3111.265070929875
89,3169.1993110720073
90,3012.2164900377393
91,3165.564790543435
92,3181.2616909605763
93,3151.745421093268
94,3217.5752501658476
95,3220.5864526566843
96,3238.1995226064078
97,2935.665433580677
98,3069.4434045860544
99,3112.712206423904
