year,price
0,3608.190651063408
1,3587.3825853254116
2,3559.964505761862
3,3581.798515971218
4,3511.4490968755313
5,3572.338356499161
6,4020.608221075365
7,3679.8275815482652
8,3570.471311867237
9,3739.1289178282022
10,3644.9235306680202
11,3759.037026360631
12,3759.622071300944
13,3953.8076424747705
14,3796.08329179883
15,3803.7768035829067
16,3660.0526659289994
17,3796.752240528663
18,4034.205802693963
19,3811.0717674195766
20,3846.914450238148
21,3836.176285495361
22,3836.050555497408
23,3737.1325235196523
24,3783.4847010672092
25,3813.8091528713703
26,3814.921782741944
27,3686.235957980156
28,3695.2350256641707
29,3761.6608047783375
30,4127.549790916698
31,3692.8421458105245
32,3810.2437376081944
33,3848.9012907892466
34,3703.9418066740036
35,3828.4660730063915
36,3897.3359754234552
37,3732.0694426596165
38,4055.238560333848
39,3648.814382493496
40,3615.6806105971336
41,3642.417259067297
42,3943.756349492818
43,3745.2537571936846
44,3516.2486721873283
45,3638.6159190322674
46,3481.415245609624
47,3765.511698069258
48,3778.00887613371
49,3806.3458776821694
50,3813.2185407827296
51,3840.6678131123385
52,3836.776651630799
53,3843.5701761941114
54,3864.601909468571
55,4072.9502014666796
56,3876.234547048807
57,3805.9250406537735
58,3882.0991628468037
59,3901.485518982013
60,3903.550649791956
61,4061.5078441223927
62,3842.502669721842
63,3918.0400298734507
64,3903.5483976105847
65,4126.621916607022
66,3894.764664043983
67,3925.0813445548215
68,3880.4397092163563
69,3917.2475224634013
70,3909.3215433259807
71,3785.525629264968
72,3911.4412884215512
73,3892.8686453799405
74,3899.536449442307
75,4115.4620103389025
76,3960.6944452606967
77,4191.265465572476
78,4231.922717755927
79,3929.1966782907643
80,3963.9177769223847
81,3944.9441479742527
82,3929.7993891338506
83,3706.1351219585963
84,3802.147590347699
85,3890.0448854913316
86,3768.6500408181123
87,3781.8527628907136
88,3854.192251175642
89,3765.3404701054096
90,3781.4632654488087
91,3893.4764670679965
92,3774.2978609332017
93,3902.535204937061
94,3892.6142374028764
95,3908.1372181475163
96,3902.6361263096333
97,3782.1889949440956
98,3914.5386241972446
99,4113.818214133382
100,3914.2633557866016
101,3766.7745624780655
102,3991.423551529646
103,3609.2802532315254
104,3707.0114367604256
105,3682.741987735033
106,3741.6835990761006
107,3941.556281482594
108,3739.114606699773
109,3896.488263657689
110,3756.3652798576013
111,3773.4374771756784
112,3769.288432321378
113,3761.5359870578563
114,4080.185921266675
115,3707.679349137204
116,3751.902553975582
117,3722.4146108499594
118,3760.907868610961
119,3839.2410477151475
120,3759.676691621542
121,3831.6547079185643
122,3834.806384695428
123,3816.588981377227
124,3833.2742628497735
125,3821.920474814517
126,3812.9073645174503
127,3982.403277849158
128,3965.2749874939523
129,3940.28741600258
130,3956.3876755620754
131,3957.437608791249
132,3960.9924734617985
133,4076.9607670605183
134,3919.019939886672
135,3941.726278173072
136,3828.322874248028
137,3829.3725492358208
138,3872.995232651631
139,3895.8047836465494
140,4084.3894340147576
141,3893.7231222093105
142,4095.164035215974
143,3894.2444891461305
144,3936.193992993661
145,3918.6589502905094
146,4117.103254949054
147,3911.4021463181293
148,3842.8163127303123
149,4201.774148928268
150,3833.256488909324
151,3847.8842164874077
152,3914.1616981327534
153,3900.069917410612
154,3864.6272390782833
155,3905.1962990803377
156,3901.438563555479
157,3936.934798190991
158,3891.7143811455794
159,3909.8687946242944
160,3878.1720303396382
161,3808.3344076275826
162,3879.6500727747166
163,3867.1204997173377
164,3832.581131050984
165,4046.078820011682
166,3853.2449109852314
167,3887.8036196615017
168,4091.934583182136
169,3863.9758316150733
170,3895.0465022793837
171,3884.5829091540404
172,3881.4052211173944
173,3911.5834279954433
174,3875.4314537176065
175,3882.099648003067
176,3878.7252931381977
177,3875.70176463042
178,3916.8878367046514
179,3873.29820187177
180,3879.7237611540727
181,4053.3583092441163
182,3863.4648915997573
183,3918.6605260670185
184,3911.9999591012797
185,3871.855678579637
186,3873.7042873118603
187,3863.365348590272
188,3865.539748545204
189,4014.9439687612985
190,3860.102952476059
191,3928.484498087849
192,3863.0703721429622
193,3872.19278174213
194,3865.7242927253246
195,3993.4773447215557
196,3854.5390106993063
197,3873.6129825413227
198,4040.5189733207226
199,3854.1566755133017
200,3877.768664841141
201,3872.263584694692
202,3867.958420655557
203,3864.476466115032
204,3851.7571620132244
205,3862.6233821468695
206,3858.9526657760143
207,3859.16187658906
208,3859.043696731329
209,3742.3031393289566
210,3826.1590235730014
211,3929.5282449275255
212,3467.0694874723754
213,3616.359019756317
214,3890.454377103597
215,3788.1979921092943
216,3819.493083406772
217,3841.9619347516978
218,3847.497207671404
219,3854.6116946041584
220,3859.1096171438694
221,3866.7255289086274
222,4042.51733250916
223,3881.811274839299
224,3921.2706827819347
225,3921.771253956216
226,4099.979559058945
227,3919.7537483870983
228,4004.0088999910013
229,3926.7892669141293
230,3895.5465387574263
231,3991.4767291077546
232,3977.583462608712
233,4003.5601435005665
234,4005.3062874376774
