,0
163,5630.730108420054
164,6633.553551261623
165,6553.199214624861
166,6612.355470675975
167,6433.136702592174
168,6222.524598489204
169,6035.463939110437
170,5445.941617681335
171,6154.189534659186
172,6337.3920826675985
173,6398.429720440258
174,6386.910900091131
175,6329.2228813283145
176,6690.747690980633
177,6752.330981813371
178,6783.362070067475
179,6866.565588644395
180,6933.357138919333
181,6560.162331908941
182,6056.258625909686
183,6524.835717957467
184,6605.310713530828
185,6546.200084442893
186,6541.381282111009
187,6443.5194209218025
188,6266.093050440152
189,5740.600439626723
190,5946.866757671038
191,5859.507824977239
192,5855.708488697806
193,6495.772193868955
194,6711.053701397032
195,6157.740027954181
196,6036.030058860779
197,6477.589390954623
198,6452.711704745889
199,6311.167329239348
200,6484.503610773632
201,6132.9495459795
202,5678.648446376124
203,5858.354284117619
204,6219.7777801938355
205,6424.960354591409
206,6505.601269898138
207,6299.9241550763445
208,6111.852659160892
209,6281.948563332358
210,6264.360176200667
211,6431.168939856191
212,6507.533246123542
213,6682.254761724422
214,6697.1527287736535
215,6646.859153596063
216,6593.051129331191
217,6395.33245742321
218,6981.554372111956
219,6248.794352014859
220,5458.000514128556
221,5894.865688681602
222,5977.038279889772
223,5927.775966624418
224,5913.969222828746
225,6001.8236587444935
226,5722.611210402101
227,6116.0024635493755
228,6110.397704162945
229,5980.7373759749025
230,6073.277906825145
231,5735.531898463765
232,5960.973015427589
233,5935.051968693733
234,5863.870712090284
235,6074.694346729666
236,5880.202688276768
237,5910.844928274551
238,6226.46798233812
239,6224.246261455119
240,6040.91250312825
241,6121.881480142474
242,6217.556733389695
243,5731.5277222543955
244,5850.328786298633
245,5541.829234703133
246,5774.292768072337
247,5842.027692838261
248,5895.619863631824
249,5905.908812209964
250,5925.259741644064
251,5644.360004613796
252,5337.38350275283
253,5483.068693336099
254,5562.217896258725
255,5534.408244378865
256,5533.953091253837
257,5497.473978127042
258,5249.623881901303
259,5243.920399155468
260,5256.651091699799
261,5110.584881777564
262,5362.561968093117
263,5519.824897497892
264,5575.451682601124
265,5608.323213737458
266,5606.7926668561995
267,5711.009826914717
268,5653.716586902738
269,5507.990238474061
270,5545.964634294311
271,5642.390133099009
272,5615.093553066254
273,5605.197686919321
274,5752.007334555188
275,5767.152806452164
276,5679.514743089676
277,5630.804725084454
278,5788.710641736785
279,5647.497855126858
280,5546.864029144247
281,5768.345393302539
282,5795.159137280037
283,5753.48481444021
284,5562.043336468438
285,5688.477936573327
286,5612.736304849386
287,5243.5818468344705
288,5427.628322411329
289,5613.065697470059
290,5662.589510747542
291,5712.392436247319
292,5850.597526474545
293,5605.911060546835
294,5577.630383570989
295,5580.118489824235
296,5415.025253687054
297,5426.200210427244
298,5167.827374612291
299,5199.336955075462
300,5238.4878763308125
301,5386.201173091928
302,5608.408175812413
303,5630.550337862223
304,5968.251952404777
305,6224.837085573623
306,5796.552140265703
307,5329.819815574834
308,5754.037971546252
309,5751.908109926929
310,5661.719789238025
311,5845.565393970658
312,5861.992314240584
313,5781.160138143847
314,5762.656713525454
315,5656.186519439021
316,5878.0383701125775
317,5851.627002563328
318,5904.970917807271
319,6098.271822960426
320,5828.2918476810055
321,5622.044950351119
322,5846.560276020318
323,6906.629357362786
324,5667.756995807091
325,5004.776781176527
326,4943.171280125776
327,5083.018789440393
328,5385.934537183493
329,5259.579837322235
330,5141.776450971762
331,5422.139199543744
332,5519.786016798267
333,5418.822325766087
334,5231.418968706081
335,5747.385253757238
336,5811.410028332223
337,6885.323182865977
338,5569.492790848017
339,5097.818214197953
340,5093.542775139213
341,5297.021086886525
342,5520.979201017568
343,5440.445118273297
344,5787.306410695115
345,5912.996388723453
346,5830.205249041319
347,5934.219555308421
348,5610.173598801096
349,5831.669070354352
350,5814.022986125201
351,5922.206721374144
352,5990.4617394631105
353,6037.134225169817
354,5763.286466399828
355,5600.214026247461
356,5455.3308089574175
357,5203.049608071645
358,7224.703226114312
359,7721.781659747163
360,7956.018729011217
361,6802.551181862751
362,7356.8827117482815
363,7946.4614396293955
