,0
189,14320.600672625005
190,14298.407926224172
191,14426.409027539194
192,14451.171553693712
193,14329.529006034136
194,14189.481992274523
195,14244.89491339773
196,14253.662197850645
197,13918.15534234047
198,14279.460746794939
199,14228.863499127328
200,14359.502743929625
201,14616.207787146172
202,14677.40830903252
203,14405.649087081352
204,14453.509620390832
205,14609.722759574652
206,14645.361866801977
207,14968.720335513353
208,15059.885174036026
209,15112.341713160276
210,15150.57909861207
211,15305.605858564377
212,15239.780350588262
213,15195.298088404039
214,15208.871374838054
215,15101.4350540936
216,15051.10704805702
217,15018.92392989248
218,14997.358820401132
219,14908.812161845466
220,15228.332851082087
221,15042.14910324663
222,15128.565017133951
223,15164.482571184635
224,15179.870585910976
225,15152.56276881943
226,15315.091043710709
227,15373.765483498573
228,15403.512168675661
229,15425.80538149923
230,15440.013191662729
231,15448.819517157972
232,15454.078397713602
233,15457.16720353812
234,15458.995184861124
235,15460.124394856393
236,15460.882342420518
237,15461.448493413627
238,15351.780090481043
239,15303.549646399915
240,15272.479868493974
241,15251.166886650026
242,15198.830129268268
243,15174.969346883396
244,15202.135509811342
245,15208.349480293691
246,15211.12038847059
247,15213.943040929735
248,15215.91409202665
249,15217.201738618314
250,15217.958605848253
251,15148.329657875001
252,15190.528436563909
253,15203.220500610769
254,15206.967956386507
255,15210.939115844667
256,15213.589846156538
257,15145.325024984777
258,15188.212051056325
259,15201.487346552312
260,15165.154324534038
261,15154.06953698645
262,15147.889988186458
263,15111.64352055639
264,15127.898031535247
265,15131.395706596473
266,15174.141294322908
267,15070.64854260534
268,15034.709586761892
269,15013.191006146371
270,14997.51245137304
271,15037.521568499506
272,15130.267661064863
273,15161.415297538042
274,15180.40585424751
275,15194.179854355752
276,15203.049360774457
277,15208.530268631876
278,15341.788168996572
279,15260.576914064586
280,15243.418022058904
281,15234.972863458097
282,15119.157582521439
283,15065.604425035417
284,14929.18923869729
285,14855.279516428709
286,14809.005073271692
287,14666.843626648188
288,14365.40111899376
289,14331.164855509996
290,14086.04171127081
291,13967.361357063055
292,13910.095039755106
293,13869.826439768076
294,13711.530420929193
295,13658.274490386248
296,13630.919162184
297,13474.761683493853
298,13425.397340208292
299,13267.669428139925
300,13212.838221341372
301,13509.661405347288
302,13532.461523078382
303,13535.578547976911
304,13347.86748761932
305,13309.83085806171
306,13080.617241561413
307,12802.16632783413
308,12671.113967895508
309,12613.325774669647
310,12577.58317887783
311,12737.690899521112
312,12569.084152579308
313,12561.492774635553
314,12563.62272799015
315,12569.540351629257
316,12578.797996044159
317,12479.514917731285
318,12601.859778165817
319,12618.115603923798
320,12638.125851750374
321,12106.499686837196
322,12688.186004757881
323,12699.771359562874
324,12737.507358193398
325,12758.200004696846
326,12557.065233588219
327,12809.205785393715
328,12560.144111514091
329,12599.878206849098
330,12599.542592167854
331,12592.469945549965
332,12614.207122921944
333,12596.697852015495
334,12604.4252961874
335,12605.465397238731
336,12610.042288899422
337,12612.328872084618
338,12615.450069308281
339,12617.672130465508
340,12619.9661642313
341,12621.820911765099
342,12365.549013018608
343,12399.648979306221
344,12317.783442139626
345,12390.048757195473
346,12367.484226822853
347,12381.902888417244
348,13197.8590041399
349,12228.176501393318
350,12498.613998293877
351,12339.291974902153
352,12417.620226740837
353,12454.851602514585
354,12379.150196909904
355,12388.47966492176
356,12328.096386790276
357,12393.049255013466
358,12375.727847218513
359,12387.337043881416
360,12381.676688790321
361,12385.681077837944
362,12122.325167059898
363,12160.401210188866
