,0
0,10668.323310078433
1,10663.426451580784
2,10786.233845368028
3,10701.864113658667
4,10506.518783979118
5,10404.088426448405
6,10101.180037071308
7,10170.253339769939
8,10269.931948713958
9,10279.465636742116
10,10325.888196703047
11,10571.381700225174
12,10442.67895549784
13,10444.874309463426
14,9946.319887598356
15,10059.151404989263
16,10397.581052459776
17,10442.624358162284
18,10205.562011152506
19,10530.027796308696
20,11026.705064088106
21,10953.109171990305
22,10961.038155313581
23,10965.621980260259
24,10815.562608107924
25,11026.30121409893
26,10936.072149309995
27,10833.861318634203
28,10720.863151789954
29,10590.425547008535
30,10571.204760451285
31,10484.021590730175
32,10249.992718480527
33,10227.747397275642
34,10234.098761562258
35,10108.511841077358
36,10149.590193849057
37,9934.83556369245
38,10717.444972991943
39,10250.152080458403
40,10203.181155577302
41,10026.800746895373
42,10600.067500025034
43,11237.421137928963
44,10530.971564084291
45,10754.113865457475
46,10406.526020122426
47,10118.988558393718
48,9835.42400342226
49,9545.759396041432
50,9309.458978794515
51,9121.01475911215
52,9031.244335282061
53,9228.615149763724
54,9164.684567434713
55,8921.168956071138
56,8869.282770607
57,8645.12550830841
58,8438.87812895775
59,8379.24631438218
60,8255.430282386287
61,8883.355620767388
62,8574.482422341904
63,8306.086585919064
64,8978.919518738985
65,8660.37012860179
66,9111.752256006002
67,8804.48927283287
68,8611.365233629942
69,8431.540807694197
70,8268.043663980066
71,8159.63614167273
72,7936.439081215858
73,7943.948689264059
74,8293.546676635742
75,8257.861666834913
76,8162.287377566099
77,7942.919797360897
78,8037.75491925329
79,7938.693644426763
80,7734.377648681402
81,7686.410849859938
82,7510.773283243179
83,7392.246592789888
84,7256.915634684265
85,7245.403592746705
86,7012.775577624639
87,6878.199464198947
88,6952.958009630442
89,6682.227799524863
90,6491.908210113645
91,6564.991323649883
92,6516.52140904218
93,6840.993834286928
94,6619.166977149248
95,6570.814417701215
96,6647.789063714445
97,6552.289216406643
98,6477.986892763525
99,6341.33937501659
100,6555.879125878215
101,6587.452961098403
102,6659.194410674274
103,6686.977978636821
104,6636.000425987284
105,6577.499929218243
106,6388.019208047758
107,6254.210681020149
108,6275.083851216568
109,6367.235327945649
110,6616.124315135181
111,6599.793514631689
112,6785.284284398787
113,6758.609496841038
114,6571.572777114809
115,6389.3126220529275
116,6258.639191056553
117,6186.744041172043
118,6389.123119763037
119,6325.889956071559
120,6451.4513583813205
121,6461.88645220477
122,6519.009359721839
123,6469.590374461798
124,6385.028531495482
125,6455.867187835276
126,6349.740188287944
127,6295.62292787864
128,6179.966570009589
129,6021.742149333541
130,5990.317715911195
131,5820.2844601124525
132,5944.863625200689
133,6094.936392208636
134,6223.181183429003
135,6303.710746940757
136,6302.2600509019
137,6236.854477970749
138,6213.25838402845
139,6156.205773646633
140,6118.805689124874
141,6134.266573175788
142,6152.952087112449
143,6119.372781205922
144,6087.593925464898
145,6059.161875930256
146,6120.010335141526
147,6036.235852573453
148,6041.459972619597
149,5962.785946059972
150,5975.724879471729
151,5906.315442750852
152,5775.966119642769
153,5762.070204582065
154,5777.541740623613
155,5746.225426794961
156,5680.303309184499
157,5684.523140301183
158,5721.734266633789
159,5836.929784149759
160,5921.088267233968
161,5814.583470866084
162,5882.545075573027
163,5918.067354224403
164,5938.213551235873
165,5919.478438642621
166,5907.631164435297
167,5907.906643718392
168,5896.680454412672
169,5863.81547270529
170,5920.871352409177
171,5893.165643208176
172,5836.286468890585
173,5846.26757264778
174,5854.102799204365
175,5794.554110433906
176,5691.51106556181
177,5645.603789343676
178,5550.5225417468355
179,5454.014438977563
180,5400.840803715888
181,5256.221612104264
182,5374.939160659909
183,5247.093523275984
184,5232.154614280747
185,5238.95197687777
186,5276.262226441254
187,5241.276944433298
188,5262.155409445478
189,5080.851886153221
190,5169.004303779453
191,5182.054341310262
192,5270.6586405147045
193,5330.629763031235
194,5376.474274990707
195,5420.006286586076
196,5458.381875175123
197,5493.525669851154
198,5593.150200389326
199,5571.0481008643455
200,5628.106558274764
201,5645.973779928617
202,5748.881416800811
203,5710.136621486396
204,5693.943555432062
205,5667.322921518406
206,5580.190879826301
207,5473.7212762071385
208,5671.000495366752
209,5479.677272792906
210,5400.437774080783
211,5355.279825982154
212,5257.7589623751965
213,5287.606652671552
214,5288.889649756253
215,5312.666212317088
216,5359.61424601078
217,5360.8025589192075
218,5394.46157349917
219,5390.201451175345
220,5430.945859305262
221,5292.210705369711
222,5324.85809207749
