 date,modal
2011-04-12,2182.8571428571427
2011-04-13,1942.5
2011-04-14,2073.5
2011-04-15,1790.25
2011-04-16,2072.0
2011-04-18,1718.6666666666667
2011-04-19,2034.0
2011-04-20,2064.4
2011-04-21,2062.8333333333335
2011-04-22,1719.8333333333333
2011-04-23,2054.6666666666665
2011-04-25,1771.4285714285713
2011-04-26,2087.25
2011-04-27,1695.1666666666667
2011-04-28,2359.0
2011-04-29,2086.6666666666665
2011-04-30,1648.0
2011-05-02,2011.5
2011-05-03,2078.6
2011-05-04,2638.0
2011-05-05,2093.75
2011-05-06,2084.8
2011-05-07,2081.6
2011-05-09,1647.0
2011-05-10,2227.5
2011-05-11,2060.0
2011-05-12,2056.25
2011-05-13,2110.6666666666665
2011-05-14,2095.75
2011-05-16,1963.3333333333333
2011-05-17,2115.0
2011-05-18,2145.5
2011-05-19,1721.6
2011-05-20,2190.75
2011-05-21,2244.0
2011-05-23,1704.0
2011-05-24,2205.0
2011-05-25,2280.0
2011-05-26,2011.25
2011-05-27,2356.6666666666665
2011-05-28,2225.0
2011-05-29,2281.0
2011-05-30,2254.25
2011-05-31,1429.6666666666667
2011-06-01,2260.0
2011-06-02,2300.0
2011-06-03,2279.25
2011-06-04,2280.0
2011-06-06,1803.0
2011-06-07,2243.3333333333335
2011-06-08,1702.5
2011-06-09,2446.4285714285716
2011-06-10,1543.0
2011-06-13,1710.0
2011-06-14,2295.0
2011-06-15,2296.0
2011-06-16,2676.6666666666665
2011-06-17,1144.0
2011-06-18,2283.3333333333335
2011-06-20,1493.3333333333333
2011-06-21,2196.6666666666665
2011-06-22,2200.0
2011-06-23,2740.0
2011-06-24,2571.2
2011-06-25,2290.0
2011-06-27,2190.0
2011-06-29,2975.0
2011-07-01,2316.6666666666665
2011-07-02,2559.0
2011-07-04,1265.0
2011-07-05,2937.5
2011-07-06,1270.5
2011-07-07,1275.0
2011-07-09,3000.0
2011-07-11,2725.3333333333335
2011-07-18,2590.5
2011-07-19,1674.0
2011-07-20,0.0
2011-07-22,2000.0
2011-07-23,3000.0
2011-07-24,2805.0
2011-07-25,2730.0
2011-07-26,2807.0
2011-07-27,3500.0
2011-08-02,2500.0
2011-08-03,2836.0
2011-08-06,2770.0
2011-08-08,2687.0
2011-08-10,2628.0
2011-08-12,3000.0
2011-08-13,3350.0
2011-08-16,3500.0
2011-08-17,3885.0
2011-08-22,3250.0
2011-08-23,2800.0
2011-08-25,1445.0
2011-08-26,2906.0
2011-08-27,2700.0
2011-08-29,3250.0
2011-08-30,3216.0
2011-08-31,2963.5
2011-09-02,0.0
2011-09-03,0.0
2011-09-05,0.0
2011-09-20,0.0
2011-09-21,5000.0
2011-09-24,3370.0
2011-10-03,2886.0
2011-10-05,2900.0
