year,price
0,1271.0414908353264
1,1252.7133892652662
2,1285.687788583564
3,1261.3174940842118
4,1256.6416483117323
5,1277.3059212655733
6,1193.8800710507414
7,1253.9870989420197
8,1211.2279860641468
9,1184.470887264519
10,1233.7539950442133
11,1223.4552494092422
12,1201.3963197221358
13,1215.5305869163888
14,1199.7811000142058
15,1244.9996013912287
16,1231.239341777834
17,1266.6644938740164
18,1249.6895638930978
19,1290.1421572550678
20,1228.2559335918588
21,1251.9035502448678
22,1292.241418955904
23,1307.0400572775195
24,1318.1171285510063
25,1296.4914828418332
26,1331.829535834717
27,1342.38437797084
28,1241.2890295214725
29,1314.7449649503133
30,1303.7129093830783
31,1329.19910147169
32,1326.6125670840472
33,1385.5995440209151
34,1212.483991518165
35,1318.953813456044
36,1331.5168798891882
37,1353.067249237588
38,1442.021829139464
39,1215.2094888759382
40,1326.71588371378
41,1309.7697466044037
42,1275.75047252124
43,1222.9002668610726
44,1236.6103916533968
45,1269.764025755904
46,1147.4204000162356
47,1176.3327569609337
48,1176.6917943665926
49,1224.1906577265622
50,1269.236338110455
51,1208.3203892981012
52,1266.2515801838554
53,1306.395762852647
54,1329.822374539845
55,1388.2059632855835
56,1383.2791946316609
57,1386.7611623362156
58,1381.677278737227
59,1394.950197860147
60,1386.009107174521
61,1399.6785286406073
62,1399.411456203822
63,1408.27444327871
64,1406.7377444891767
65,1409.1056453005383
66,1407.0386023914916
67,1403.2646925666115
68,1403.8047069320519
69,1396.267770483204
70,1396.2956811548634
71,1411.7206698537777
72,1409.0992363262358
73,1393.6372780088673
74,1448.960558942773
75,1422.703860800939
76,1425.821875871176
77,1469.1977787581914
78,1452.2388660976444
79,1455.4288798902521
80,1455.1903461065256
81,1462.433038245322
82,1461.0641889700835
83,1476.348118872805
84,1481.0747860561717
85,1483.1554872840643
86,1482.3799234010053
87,1482.656300746001
88,1497.957987360495
89,1508.3001322967536
90,1497.37675525528
91,1489.6425599773725
92,1497.0456043793397
93,1507.9851570910575
94,1506.7302587610302
95,1510.3153115752345
96,1576.573496342789
97,1561.9909618384652
98,1574.6178613713423
99,1587.862341294415
100,1596.7222333618186
101,1598.0596056915595
102,1598.9731385743978
103,1609.3638417821642
104,1610.6245832007492
105,1628.575267748399
106,1625.9258319639798
107,1635.8179838892186
108,1630.4647983418722
109,1630.7958121064937
110,1636.198658900021
111,1685.2248472135104
112,1660.5146621014883
113,1659.3085105227249
114,1676.6160069500859
115,1672.3965081464162
116,1655.6128610632184
117,1665.4194440971332
118,1662.0723733851985
119,1671.1777585573268
120,1669.9391041662377
121,1666.4869662229762
122,1663.4545181339438
123,1649.5769706803062
124,1654.005477546923
125,1641.8906156209607
126,1637.0300755007795
127,1654.7147074441114
128,1650.2191692092395
129,1649.767652373874
130,1651.3152559156413
131,1658.8010416030884
132,1647.2883288722599
133,1660.5725025746858
134,1667.558208458803
135,1663.3396201390465
136,1652.4847977415404
137,1665.6648941916046
138,1685.527679208553
139,1691.8205451649246
140,1680.8098356317842
141,1684.3965698839138
142,1669.5129874940171
143,1677.2028522139246
144,1674.8739767303368
145,1674.0862310181383
146,1662.819687062818
147,1669.7840538973157
148,1643.944469301183
149,1676.3675091375003
150,1650.5022917015083
151,1670.578689356367
152,1684.030855150837
153,1662.0518255138488
154,1688.30233780832
155,1688.0547598766557
156,1707.4162266380858
157,1723.971504643108
158,1767.8476334010368
159,1749.906035826513
160,1752.2924758976158
161,1751.674279029622
162,1769.2270118860583
163,1754.7877064466927
164,1743.5520479963263
165,1735.3368490477178
166,1768.1859936885762
167,1756.1570404239676
168,1752.1689317881157
169,1735.7647482273026
170,1726.4522823261266
171,1727.833150854165
172,1703.3803527874477
173,1759.8261286764691
174,1759.1851115417041
175,1743.017415745466
176,1740.5284754220734
177,1727.3576095740902
178,1740.0518875519433
179,1742.4852657547954
180,1740.932292200238
181,1740.4951468209424
182,1729.0873542565362
183,1743.4963603426108
184,1711.3291026653453
185,1698.6501875114259
186,1680.8430999017123
187,1659.2009216596682
188,1651.1990853299699
189,1625.1061229418754
190,1619.9761744094164
191,1604.0792417047603
192,1588.2265758787591
193,1583.5885859561236
194,1579.5029862640827
195,1570.4310276851509
196,1558.2921784795594
197,1557.892483490058
198,1546.0278494910567
199,1552.4726891181233
200,1548.2575927923122
201,1538.9330148185518
202,1526.7843834728453
203,1524.3498303808196
204,1528.2220665840339
205,1529.8494517807708
206,1520.5834324745217
207,1525.1026359244986
208,1534.0019978704777
209,1537.9991110662618
210,1545.5126156800172
211,1553.1679330473444
212,1558.4131531469297
213,1562.8756861171037
214,1560.0693553325352
215,1569.4964192904756
216,1567.4775556743145
217,1547.5210494191358
218,1554.023963715768
219,1565.4016553186104
220,1546.2845987754338
221,1538.1908774071117
222,1540.7222630647998
223,1522.3450252280543
224,1531.549441058979
225,1522.2022469491897
226,1513.176034074841
227,1522.0931592272086
228,1512.6183903396807
229,1517.328180657553
230,1513.9797175047975
231,1506.1565049317749
232,1504.249794341699
233,1509.31238881476
234,1503.3344369950619
235,1509.387586909984
236,1501.0652902232425
237,1509.3833299326625
238,1509.60578960534
239,1508.6929046268565
240,1511.1832517119822
241,1511.5327649335518
242,1501.9281039447947
