,0
232,1525.2597362648385
233,1523.9718878764347
234,1534.4927551984474
235,1539.706489973955
236,1529.9469829949137
237,1529.1825459975294
238,1537.684403649345
239,1547.065911212947
240,1544.2847495790654
241,1556.0014004836944
242,1553.641080843186
243,1535.7880157982595
244,1546.510245704566
245,1559.7653018606713
246,1551.7365543384415
247,1541.7731006533072
248,1543.0698312996474
249,1538.219265195913
250,1545.8581214900128
251,1539.1451862447486
252,1549.0708136542544
253,1543.345721591978
254,1541.0258279051034
255,1509.1381935308066
256,1528.0511410226022
257,1526.9274353599485
258,1537.8884268086297
259,1547.603401074636
260,1537.1552880472932
261,1525.3479359283422
262,1510.409984506946
263,1523.6650870898213
264,1532.9296394375608
265,1531.852142747833
266,1544.322244858925
267,1546.7604356350378
268,1536.6200411548743
269,1517.046305321933
270,1520.5944099904095
271,1521.0108892296273
272,1516.1855264410208
273,1520.0602679198016
274,1532.788528198617
275,1532.5308432724612
276,1519.1668799687177
277,1542.5290559410407
278,1554.1433464148452
279,1532.2025613006913
280,1543.2987719309617
281,1553.0717689022463
282,1549.794926373877
283,1562.0644111926279
284,1570.621975284868
285,1577.4031760955695
286,1586.5712764192199
287,1594.1100215201732
288,1601.7628747997062
289,1556.3309927755035
290,1546.9004200487398
291,1565.529798925098
292,1564.0741056042414
293,1561.1155382942002
294,1570.301115800998
295,1536.0586132545334
296,1541.7823732725255
297,1541.3987633301876
298,1553.7086653876559
299,1558.3094271160885
300,1566.0627971748595
301,1574.7423420848295
302,1581.0821997004734
303,1579.7791575996825
304,1540.5284400391392
305,1551.0658631427214
306,1565.5120516433594
307,1564.250947755439
308,1577.0880415153865
309,1583.9939363365536
310,1583.4704392538406
311,1556.5070753009059
312,1601.34842827109
313,1661.1063349045592
314,1629.0849712594256
315,1608.7029396775179
316,1617.9398909368597
317,1600.6441722503482
318,1614.4492716225795
319,1604.0020178596842
320,1614.2765927376472
321,1604.8586578204606
322,1615.897177102729
323,1608.0241329835083
324,1587.5080850119703
325,1561.6448719276425
326,1572.408338000947
327,1584.7799144574128
328,1578.6656536609378
329,1593.677512776639
330,1588.3228345057446
331,1572.3180173512592
332,1528.3171835465666
333,1563.5900364393874
334,1566.637075620243
335,1577.106133824801
336,1577.4297217272035
337,1575.6031699452237
338,1576.5131595902935
339,1556.4239041837864
340,1584.5222456966876
341,1593.7609663594947
342,1601.0094207626767
343,1595.266292749904
344,1587.6341679086768
345,1570.7291036558713
346,1584.274318695534
347,1581.7550156135974
348,1577.255260401809
349,1566.7074099725485
350,1577.4369915863942
351,1576.4496102457763
352,1536.6988585287083
353,1484.5176476725999
354,1513.2933515175762
355,1521.4411274571746
356,1526.6430957476193
357,1530.0709940081772
358,1533.0368790808134
359,1529.5541396243311
360,1533.3737577305487
361,1538.2545407249263
362,1534.3725386395429
363,1541.9038431122053
